"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"1986","Casp6",93.649201795,74.6148926455,27.568106852,33.333180138,13.76154556,54.8940437575,64.110128165,68.984577526,106.210045253,65.999096097,50.649853541,17.307207235,102.781201649,39.55685779,157.634869851
"1987","Pla2g5",89.86699899,7.69907253,18.91044336,26.10047876,0,16.21403506,46.383758274,47.96089771,32.17412433,30.58978144,27.89607824,0.29637572,15.64072137,4.72406868,30.998434926
"1988","Gclc",28.0491120145,31.216522155,3.601754639,45.456467958,2.95904062,34.2749617375,15.421654524,54.4597176317,113.106475169,59.012897526,45.073335711,19.11836375,37.684215068,19.76946854,135.492441401
"1989","Naip7",34.61585003,15.3985387,5.8757027,16.136554095,0,6.0011525,12.28875924,12.65829311,24.73717287,19.76827847,27.47705509,3.41044931,22.42636186,7.63531518,50.34904018
"1990","Fam173a",89.726144456,73.7380451889999,31.83293191,49.428688954,10.2077996,73.345477037,76.824204027,84.508430254,92.596692527,77.08815974,50.676062073,17.41057424,83.760337758,57.98794339,152.34155617
"1991","Mrpl40",98.055593965,93.944966525,38.67891877,44.011611675,9.860906725,61.17666403,72.31650746,63.944951224,89.749633086,87.742105363,59.38539728,23.88784297,89.764533129,58.267241579,152.101317837
"1992","Plk3",34.2114284995,21.17280452,4.1328609595,18.776163898,0.96127746,17.253996705,7.794305077,40.360188987,57.970751877,54.780582537,38.437814007,12.053028535,17.066818377,15.474163666,92.123212201
"1993","Uqcrc1",175.73088386,146.7297848,53.0375256,84.12728295,18.99982165,139.47326593,130.68470469,164.97911561,201.22335452,159.1103513,112.54733196,36.3637565,155.1450213,110.2303444,279.6153772
"1994","Commd6",97.901277052,75.099138054,31.986314528,43.633624426,11.42434452,58.03321261,74.619330622,61.762515908,82.1527673499999,71.707478506,53.166821426,17.558786872,89.688431951,58.52785111,141.075557972
"1995","Arfip1",68.43446148,44.395763292,13.280221342,37.247234614,1.6627793,29.41860645,29.180862314,52.748099289,84.940644091,66.070594098,66.203730565,19.54732967,66.060491296,24.230648453,131.648112033
"1996","Larp4b",73.073893211,69.387457403,10.589803944,47.873691289,3.24264927,52.08142561,38.005808935,78.270079504,96.997431809,69.424973702,55.589479458,24.82769657,78.095933538,56.5370397164,168.179668786
"1997","Nucb1",102.0473452878,100.320725947,23.902546093,62.65234608,4.273442177,94.16265167,70.129798794,102.881421218,160.92731719,124.3525765,88.16196345,25.573524773,96.67209501,66.5886740195,214.89784638
"1998","Mrps7",106.784451035,98.015927408,32.680228888,43.896117899,17.6295941,77.00372434,66.7347029445,74.823454747,107.508313229,91.589018483,66.533318003,22.386419627,91.33870932,52.2531356135,170.201295319
"1999","Dnajc11",63.1268822845,79.248374023,13.035994163,43.66688415,1.33062883,68.692411521,37.9106995257,63.900135108,107.899780497,81.227634133,54.738798885,21.40757904,63.288091369,28.940776979,132.840691653
"2000","Cx3cl1",17.707691246,35.432183034,6.84591349,22.845404026,2.03061867,34.320986577,19.1667717917,44.033826677,62.057961803,43.915569209,26.154743282,11.389589622,24.197325883,23.837118998,76.864892431
"2001","Dpcd",73.40379685,61.9257284,28.41301877,36.377201164,10.8442021,43.474884902,51.074570031,44.078477688,60.890048955,54.700654569,46.5155167165,11.869039024,65.05601008,46.065975349,116.200006486
"2002","Tagap1",58.2946073412,49.644390243,7.754021001,36.333115215,1.314463943,50.1327850225,26.6650147867,81.684715672,58.684199539,52.206440131,24.046761307,13.615040775,77.721145361,48.555411192,147.901802407
"2003","Ndufb3",95.48959608,98.55551206,43.44457472,57.44113951,10.071420246,60.829243021,89.188106883,53.451292898,125.683849342,104.496764235,72.01869938,25.43514934,115.43590575,82.31598043,206.901929323
"2004","Ndufb4",89.845084592,93.7955664,42.1818364,52.00388271,11.833487914,68.189512574,84.07057651,46.450336135,106.158502596,100.39288708,69.934912,22.92821374,102.8025607,98.32743039,187.4535246
"2005","Thop1",72.689985823,53.335166274,8.583174548,42.38454509,1.37179897,67.92084337,36.024766773,53.922036288,76.177500098,52.43835965,64.120138997,23.780355696,53.557258463,34.049839075,119.585892103
"2006","D2Ertd750e",88.22202809,50.31122997,24.5778983,30.579652053,5.971564774,61.50420782,63.109067878,71.686773654,65.569777198,55.005065724,35.98122588,16.08825476,74.13178686,35.843342701,125.141173524
"2007","Sh3gl2",29.002408841,53.298256782,1.740897285,29.416031887,0.115859255,37.025022606,21.809162792,16.057917183,97.265060706,63.855327142,40.039152884,13.351730803,66.678539134,22.294027659,127.532555752
"2008","Scd2",100.529993169,81.693905619,26.43407888,59.340491788,1.20150862,74.87326444,56.7069183498,111.029018435,111.619467918,89.297400474,91.758261058,20.015211815,67.55608602,49.834568412,167.0074613485
"2009","Rars",98.3253798485001,88.036902282,12.88992623,47.474463426,3.74178977,74.49234275,54.9880450028,88.799404678,112.5775006905,84.585462702,57.723537437,19.528176899,100.612472788,40.432949002,168.613944755
"2010","Yars",88.291974149,89.034155768,13.145295232,48.3863862,1.7523904,66.963075423,32.2824776649,63.967257216,113.447948516,77.612540887,70.071311118,22.25168815,61.735499871,31.3234320315,169.6143222
"2011","Uckl1",56.372540245,63.992533458,13.01990635,40.720319746,2.41150014,41.702466469,36.877323824,49.534594338,64.053351735,52.886705118,46.639253787,14.33026046,60.129043224,30.81371649,123.076480481
"2012","A130010J15Rik",39.729303703,35.038938472,6.69685929,36.14685462,2.30598767,24.9625407,26.825419377,47.889990579,45.225011455,33.615700321,23.633952612,8.732430183,38.332853373,31.442576819,112.536380887
"2013","Rtn4r",4.58862778,13.279911752,0,6.903775783,0,3.6195253,4.01908561,2.54790803,16.371983683,16.031010295,16.71127645,4.54076789,3.830084536,2.353924205,11.177336934
"2014","Mrps22",107.58462147,87.211753565,26.6959089,37.587721037,8.18453495,45.5281185,43.011039446,43.59707443,85.8424058099999,81.245524808,58.908067912,18.07208065,88.046278655,34.55235071,157.914822207
"2015","Fahd2a",51.97131248,45.117926235,17.2416939,32.52117334,4.007288,34.020836258,44.6612995715,39.541665259,58.903234759,52.395668954,34.060693054,21.53737501,49.242071423,27.982171436,99.416774837
"2016","X1500015A07Rik",45.075262072,30.448245623,8.300910202,21.935000826,4.7945563,24.42424597,28.730602221,36.74973276,56.29557673,38.801657875,33.824084007,9.86193395,41.75605814,17.055885866,96.304798229
"2017","Sod2",120.90698536,111.196342318,39.30100818,57.66414224,9.2450096,93.93813426,79.5011599497,92.685373129,135.489988101,111.842513406,83.65731529,27.38735423,100.694383865,75.703296361,186.576013406
"2018","Pmf1",98.977481976,68.446588242,36.09277905,43.038462012,10.64289732,55.51336156,59.7430090346,62.50739251,82.596530664,58.255788003,42.022625007,20.59857012,73.545707323,43.690449673,142.220171726
"2019","Akt1s1",126.442187535,93.403126294,33.89552535,50.2031104,12.9305656,96.20678767,69.599612342,96.636186538,69.490668846,59.11963543,47.934477108,11.499573728,65.550038117,46.990216095,142.13859109
"2020","Lsm7",88.98053799,60.323143947,35.79094487,38.441719325,10.19032279,28.642550145,67.01140846,25.955724314,92.218635892,77.529198151,55.66078339,21.34615186,98.78041845,81.150216907,181.719608856
"2021","Ebp",108.414499025,86.848418251,40.8711698,53.422070014,9.11536483,75.623610277,66.7350456867,76.133258119,103.335803942,91.0276262080001,72.664286093,16.335959114,94.04108742,66.827459051,162.428968359
"2022","Ltbr",70.8195241280001,58.385324504,14.34511298,43.448881608,4.96067331,86.34662442,47.2785210958,77.226744313,99.210214514,77.596946127,59.374717025,13.94518683,54.946854046,53.431667083,130.504208614
"2023","Rsph3b",65.734630496,69.602965066,17.923033783,33.00407855,3.169426353,60.61176909,40.755589608,40.488723546,73.601620063,57.747069113,32.939872655,11.299218964,60.105004955,36.300374859,130.206509729
"2024","Mrpl35",105.873745561,88.870134037,34.00399294,37.46337119,6.90542607,78.58793953,70.28598093,55.055255369,104.309488969,80.789881323,60.036824452,19.292970611,96.819922713,61.334422147,163.457798712
"2025","Fxyd3",66.997943823,47.770756249,32.52220869,34.787628475,9.32194621,39.446214596,54.113827356,24.581100303,55.099896381,41.269936165,33.139035186,9.685801295,55.694956588,31.0014387325,98.6803765705
"2026","Rnaseh2a",105.674261607,75.748996723,31.648428016,47.021937237,12.38841239,64.17129941,82.2022944165,68.191121267,91.436397796,76.396933742,49.069722156,21.03747429,86.872208551,51.290954373,165.262540373
"2027","Fam55d",91.775681474,32.378377268,15.663793974,56.9147321,0,37.7263074,33.79884191,82.41022504,58.153514257,73.06966322,52.21325438,0,34.974609074,20.638967844,114.87386107
"2028","Smpd2",65.327554368,47.687923226,23.933329309,33.606613151,5.68876216,38.3469687225,39.222647174,55.098587063,70.6199752745,48.889329062,43.743614947,12.822179407,65.696221919,33.772332968,116.2015897155
"2029","Tbrg1",131.40024799,107.264864372,40.80472411,62.04630674,11.32493981,90.85049364,96.112624159,99.961961914,141.96056629,113.656588496,79.61440966,23.919116524,109.093755189,68.972940146,214.908549371
"2030","Nit1",60.530690434,51.546140941,19.146533893,35.231022766,6.71027344,58.520295865,48.2598683975,58.424788636,84.216577488,78.178723536,41.195225914,18.12291015,57.927456514,32.760107198,143.097778077
"2031","Lsmd1",99.065809103,87.80377378,38.66957639,49.4901558,12.25123605,48.094227073,76.13605929,41.080920422,103.787436363,89.6333573100001,60.6636408,20.08352674,96.307545685,85.80784688,178.08183918
"2032","X2310009A05Rik",57.858099235,59.498125701,28.34461748,32.407479155,2.84773171,30.916401125,50.802441324,22.865402556,53.447283547,52.602728757,38.978343917,14.86392788,70.282112887,54.691650203,109.848325788
"2033","Copg",54.3446938977,68.823845032,12.372231237,45.302489324,2.42257288,65.642370234,24.6646657316,92.097528241,126.961487969,84.029886104,64.79252217,23.3592562,69.07313775,29.865311762,169.449769721
