"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","topGenes"
"22","GOBP_ACTION_POTENTIAL","0.318840579710145","0.737400251304216","0.147331213699377","-0.249609647320177","-1.04976095706668","126","c(""Cacna1c"", ""Chrnb2"", ""Dmd"", ""Glra1"", ""Rnf207"", ""Cldn19"", ""Kcnh7"", ""Clcn1"", ""Scn3a"", ""Ctnna3"", ""Kcnj2"", ""Scn1a"", ""Scn4a"", ""Cacna1i"", ""Kcnh6"", ""Slc8a2"", ""Adra1a"", ""Cacna1g"", ""Hcn2"", ""Hcn4"", ""Cnr2"", ""Tmem161b"")","Cacna1c,Chrnb2,Dmd,Glra1,Rnf207,Cldn19,Kcnh7,Clcn1,Scn3a,Ctnna3,Kcnj2,Scn1a,Scn4a,Cacna1i,Kcnh6,Slc8a2,Adra1a,Cacna1g,Hcn2,Hcn4,Cnr2,Tmem161b"
"23","GOBP_ACTIVATED_T_CELL_PROLIFERATION","0.427652733118971","0.820365465075737","0.0758886900606117","0.328799140082534","1.02240592601625","40","c(""Cadm1"", ""Igf1"", ""Arg1"", ""Lgals9"", ""Ripk3"", ""Stat5b"", ""Il23a"", ""Prnp"", ""Foxp3"", ""Ido1"", ""Igfbp2"", ""Il2"", ""Il2ra"", ""Il23r"", ""Lrrc32"", ""Prkar1a"", ""Cd24a"", ""Rps3"", ""Scrib"")","Cadm1,Igf1,Arg1,Lgals9,Ripk3,Stat5b,Il23a,Prnp,Foxp3,Ido1,Igfbp2,Il2,Il2ra,Il23r,Lrrc32,Prkar1a,Cd24a,Rps3,Scrib"
"24","GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY","0.560493827160494","0.907152493450672","0.0843144320642653","-0.30135906208426","-0.919179419997392","26","c(""Gipr"", ""Lhcgr"", ""Drd5"", ""Rxfp1"")","Gipr,Lhcgr,Drd5,Rxfp1"
"25","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","0.303664921465969","0.724398598945489","0.0995791200495904","0.432629443913105","1.13309027212124","18","c(""Ifi205"", ""Lgmn"", ""Tbc1d10a"")","Ifi205,Lgmn,Tbc1d10a"
"26","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS","0.933135215453195","1","0.0351652290409302","0.214396302895037","0.732675561724411","72","c(""Laptm5"", ""Casp12"", ""S100a9"", ""S100a8"", ""Fasl"", ""Ift57"", ""Ctsh"", ""Bax"", ""Pdcd6"", ""Smad3"", ""Xdh"", ""Dap"")","Laptm5,Casp12,S100a9,S100a8,Fasl,Ift57,Ctsh,Bax,Pdcd6,Smad3,Xdh,Dap"
"27","GOBP_ACTIVATION_OF_GTPASE_ACTIVITY","0.412587412587413","0.811321060259694","0.070619624712259","0.282919839966263","1.01584003439923","94","c(""Syde1"", ""Tbc1d10c"", ""Garnl3"", ""Evi5l"", ""Wnt5a"", ""Arhgap22"", ""Arhgap24"", ""Tbc1d7"", ""Tbc1d25"", ""Rasgrf1"", ""Rasgrp1"", ""Arhgap29"", ""Arhgap25"", ""Tbc1d10a"", ""Rhog"", ""Usp6nl"", ""Tbc1d13"", ""Tbc1d17"", ""Foxj1"", ""Adprh"", ""Arhgef10"", ""Tbc1d10b"", ""Ndel1"", ""Rcc2"", ""Crkl"")","Syde1,Tbc1d10c,Garnl3,Evi5l,Wnt5a,Arhgap22,Arhgap24,Tbc1d7,Tbc1d25,Rasgrf1,Rasgrp1,Arhgap29,Arhgap25,Tbc1d10a,Rhog,Usp6nl,Tbc1d13,Tbc1d17,Foxj1,Adprh,Arhgef10,Tbc1d10b,Ndel1,Rcc2,Crkl"
"28","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","1.96866658171452e-10","8.52194958611511e-08","0.826657301178302","0.499396160544512","2.00547869995602","254","c(""Blk"", ""Klhl6"", ""Stap1"", ""Lilra6"", ""Cd300a"", ""Laptm5"", ""Cd79b"", ""Ms4a1"", ""Skap1"", ""Tespa1"", ""Bank1"", ""Cd79a"", ""Cmtm3"", ""Pde4b"", ""Thy1"", ""Sh2d1a"", ""C1qc"", ""Cd19"", ""Cfh"", ""Gata3"", ""Zbp1"", ""C1qb"", ""Clu"", ""Lpxn"", ""Fcer1g"", ""Lat2"", ""C3"", ""Myo1g"", ""Cd8b1"", ""Cd8a"", ""Inpp5d"", ""C1rl"", ""Ifi205"", ""C1qa"", ""Serping1"", ""Rftn1"", ""Bmx"", ""Cd160"", ""Klrd1"", ""Ermap"", ""Plcg2"", ""Cfi"", ""Ffar2"", ""Ctla4"", ""Ptpn6"", ""Btk"", ""Fgr"", ""Mef2c"", ""Eif2b2"", ""C8g"", ""Cd247"", ""Zap70"", ""Mndal"", ""Fpr2"", ""Spg21"", ""Prkd2"", ""Pik3cd"", ""Cd81"", 
""Dusp3"", ""Cr2"", ""Slc39a10"", ""Ptpn2"", ""Trim12c"", ""Pqbp1"", ""Plekha1"", ""Bcl2"", ""Casp6"", ""Cd47"", ""Vav1"", ""Bax"", ""Nckap1l"", ""C1qbp"", ""Krt1"", ""Lcp2"", ""Fcho1"", ""Tyrobp"", ""Hck"")","Blk,Klhl6,Stap1,Lilra6,Cd300a,Laptm5,Cd79b,Ms4a1,Skap1,Tespa1,Bank1,Cd79a,Cmtm3,Pde4b,Thy1,Sh2d1a,C1qc,Cd19,Cfh,Gata3,Zbp1,C1qb,Clu,Lpxn,Fcer1g,Lat2,C3,Myo1g,Cd8b1,Cd8a,Inpp5d,C1rl,Ifi205,C1qa,Serping1,Rftn1,Bmx,Cd160,Klrd1,Ermap,Plcg2,Cfi,Ffar2,Ctla4,Ptpn6,Btk,Fgr,Mef2c,Eif2b2,C8g,Cd247,Zap70,Mndal,Fpr2,Spg21,Prkd2,Pik3cd,Cd81,Dusp3,Cr2,Slc39a10,Ptpn2,Trim12c,Pqbp1,Plekha1,Bcl2,Casp6,Cd47,Vav1,Bax,Nckap1l,C1qbp,Krt1,Lcp2,Fcho1,Tyrobp,Hck"
"29","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","0.0954616588419405","0.412883830050668","0.179782316298324","0.404840234573082","1.31144981407655","50","c(""Lilra6"", ""Zbp1"", ""Ifi205"", ""Klrd1"", ""Plcg2"", ""Ffar2"", ""Mndal"", ""Trim12c"", ""Pqbp1"", ""Casp6"", ""Tyrobp"", ""Hck"")","Lilra6,Zbp1,Ifi205,Klrd1,Plcg2,Ffar2,Mndal,Trim12c,Pqbp1,Casp6,Tyrobp,Hck"
"30","GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY","0.234624145785877","0.650854901130798","0.135002033828631","-0.43180282069036","-1.17097600622314","16","c(""Mas1"", ""Tlr3"", ""Map3k7"", ""Tnfrsf10b"", ""Tnfsf15"", ""Card10"")","Mas1,Tlr3,Map3k7,Tnfrsf10b,Tnfsf15,Card10"
"31","GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY","0.0251027060917168","0.177390135280579","0.352487857583619","0.52933439682006","1.51859325557694","28","c(""S1pr4"", ""P2ry12"", ""Arhgap6"", ""Ednra"", ""Cd86"")","S1pr4,P2ry12,Arhgap6,Ednra,Cd86"
