"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","topGenes"
"22","GOBP_ACTION_POTENTIAL","0.783842794759825","1","0.0610363728309177","-0.230962916849795","-0.857818978192138","104","c(""Chrnb4"", ""Fgf12"", ""Kcnmb3"", ""Hcn4"", ""Kcne2"", ""Cacna2d1"", ""Kcne1"", ""Kcnh6"", ""Rnf207"", ""Gja1"", ""Slc9a1"", ""Ptpn3"", ""Dlg1"", ""Cacna1d"", ""Slc8a1"", ""Gpr35"", ""Nedd4l"")","Chrnb4,Fgf12,Kcnmb3,Hcn4,Kcne2,Cacna2d1,Kcne1,Kcnh6,Rnf207,Gja1,Slc9a1,Ptpn3,Dlg1,Cacna1d,Slc8a1,Gpr35,Nedd4l"
"23","GOBP_ACTIVATED_T_CELL_PROLIFERATION","0.135922330097087","0.951653872205915","0.166933848713193","0.419335542878408","1.2728597551532","36","c(""Il27ra"", ""Igfbp2"", ""Il23r"", ""Il23a"", ""Cadm1"", ""Ager"", ""Igf1"", ""Arg1"", ""Il2"", ""Ido1"", ""Scrib"", ""Rps3"", ""Pdcd1lg2"", ""Cd24a"", ""Foxp3"", ""Lgals9"", ""Hmgb1"", ""Icosl"")","Il27ra,Igfbp2,Il23r,Il23a,Cadm1,Ager,Igf1,Arg1,Il2,Ido1,Scrib,Rps3,Pdcd1lg2,Cd24a,Foxp3,Lgals9,Hmgb1,Icosl"
"24","GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY","0.346456692913386","1","0.0988903007520636","-0.418140093719792","-1.09026754762766","18","c(""Adora2b"", ""Ghrhr"", ""Avpr2"", ""Rxfp2"", ""Gipr"")","Adora2b,Ghrhr,Avpr2,Rxfp2,Gipr"
"25","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","0.974903474903475","1","0.0452247443372884","-0.210847196636919","-0.545793094271483","17","c(""Casp9"", ""Nlrc4"", ""Ripk2"", ""Asph"")","Casp9,Nlrc4,Ripk2,Asph"
"26","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS","0.981651376146789","1","0.0425877779273254","0.191559566559745","0.646173772072088","66","c(""Hip1"", ""Slc22a2"", ""Bbc3"", ""Mapt"", ""Casp12"", ""Snca"", ""Dlc1"", ""F2r"", ""Robo1"", ""Laptm5"", ""Ctsh"", ""Cradd"", ""Dap"", ""Anp32b"")","Hip1,Slc22a2,Bbc3,Mapt,Casp12,Snca,Dlc1,F2r,Robo1,Laptm5,Ctsh,Cradd,Dap,Anp32b"
"27","GOBP_ACTIVATION_OF_GTPASE_ACTIVITY","0.0194651471638486","0.622107871649738","0.352487857583619","-0.388688694400785","-1.41071114671046","91","c(""Arhgap29"", ""Sipa1"", ""Tbc1d1"", ""Slc27a4"", ""Tbc1d9b"", ""Epha2"", ""Arhgap24"", ""Tbc1d30"", ""Tbc1d2"", ""Garnl3"", ""Nedd9"", ""Tbc1d22a"", ""Tbc1d25"", ""Rundc1"", ""Ptk2b"", ""Arhgap22"", ""Ngef"", ""Ralgapa2"", ""Epha1"", ""Rabgap1"", ""Crk"", ""Tbc1d8b"", ""Tbc1d15"", ""Arhgef5"", ""Syde2"", ""Tbc1d10b"", ""Sgsm3"", ""Tbck"", ""Ralgapb"", ""Wnt5a"", ""Akt2"", ""Evi5l"", ""Arhgef19"", ""Sipa1l3"", ""Arhgap42"", ""Crkl"", ""Tbc1d4"", ""Rabgap1l"", ""Syde1"", ""Tbc1d8"", ""Tbc1d22b"", ""Sgsm1"", ""Tbc1d7"")","Arhgap29,Sipa1,Tbc1d1,Slc27a4,Tbc1d9b,Epha2,Arhgap24,Tbc1d30,Tbc1d2,Garnl3,Nedd9,Tbc1d22a,Tbc1d25,Rundc1,Ptk2b,Arhgap22,Ngef,Ralgapa2,Epha1,Rabgap1,Crk,Tbc1d8b,Tbc1d15,Arhgef5,Syde2,Tbc1d10b,Sgsm3,Tbck,Ralgapb,Wnt5a,Akt2,Evi5l,Arhgef19,Sipa1l3,Arhgap42,Crkl,Tbc1d4,Rabgap1l,Syde1,Tbc1d8,Tbc1d22b,Sgsm1,Tbc1d7"
"28","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","0.276785714285714","1","0.121543282035469","-0.257324607840596","-1.06700127369698","204","c(""Zcchc3"", ""Hc"", ""Dusp22"", ""Cd46"", ""Susd4"", ""Vav2"", ""Syk"", ""Prkch"", ""Fyn"", ""Lat2"", ""Btk"", ""Bmx"", ""Plcl2"", ""C9"", ""Plekha1"", ""C2"", ""Tlr4"", ""Cd59b"", ""Cblb"", ""Rabgef1"", ""Ikbkb"", ""Cr2"", ""Yes1"", ""Ptk2"", ""Sin3a"", ""Lyn"", ""Tec"", ""Prkdc"", ""Txk"", ""Vav3"", ""Znfx1"", ""Pde4b"", ""Traf6"", ""Map3k7"", ""Pik3ca"", ""Rnf31"", ""Malt1"", ""Tbk1"", ""Nlrc4"", ""Mavs"", ""Rela"", ""Rbm14"", ""Prkd2"", ""Rc3h2"", ""Ikbkg"", ""Ripk2"", ""Mill2"", ""Pld2"", ""Dennd1b"", ""Xrcc5"")","Zcchc3,Hc,Dusp22,Cd46,Susd4,Vav2,Syk,Prkch,Fyn,Lat2,Btk,Bmx,Plcl2,C9,Plekha1,C2,Tlr4,Cd59b,Cblb,Rabgef1,Ikbkb,Cr2,Yes1,Ptk2,Sin3a,Lyn,Tec,Prkdc,Txk,Vav3,Znfx1,Pde4b,Traf6,Map3k7,Pik3ca,Rnf31,Malt1,Tbk1,Nlrc4,Mavs,Rela,Rbm14,Prkd2,Rc3h2,Ikbkg,Ripk2,Mill2,Pld2,Dennd1b,Xrcc5"
"29","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","0.0995934959349594","0.88026031177743","0.20207170902116","-0.413298886288707","-1.3144347764076","43","c(""Zcchc3"", ""Syk"", ""Fyn"", ""Tlr4"", ""Ikbkb"", ""Sin3a"", ""Lyn"", ""Prkdc"", ""Znfx1"", ""Traf6"", ""Map3k7"", ""Tbk1"", ""Nlrc4"", ""Mavs"", ""Rbm14"")","Zcchc3,Syk,Fyn,Tlr4,Ikbkb,Sin3a,Lyn,Prkdc,Znfx1,Traf6,Map3k7,Tbk1,Nlrc4,Mavs,Rbm14"
"30","GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY","0.0154008970709369","0.609670547154495","0.380730400722792","-0.625013273004949","-1.58311195972662","16","c(""Tlr6"", ""Tnfsf15"", ""Tlr3"", ""Traf6"", ""Map3k7"", ""Malt1"", ""Tnfrsf10b"", ""Mas1"", ""Card14"")","Tlr6,Tnfsf15,Tlr3,Traf6,Map3k7,Malt1,Tnfrsf10b,Mas1,Card14"
"31","GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY","0.799595141700405","1","0.0565299525056311","0.287623225592551","0.777251573222555","20","c(""Htr2b"", ""Gna15"", ""P2ry12"", ""C5ar1"", ""Cd86"", ""Phb2"", ""Arhgap6"", ""Avpr1a"", ""Phb"")","Htr2b,Gna15,P2ry12,C5ar1,Cd86,Phb2,Arhgap6,Avpr1a,Phb"
