"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"Cldn8","Cldn8",26.9615027,156.8557827,37.6465807,115.4424655,18.2280832,0,63.703092,0,35.8875606,34.4364158,82.5859717,73.9250104,30.2089998,56.3259443,134.0201472
"Hdhd3","Hdhd3",58.0107447,195.130806,157.4043351,116.1765494,59.2383659,71.9461388,56.3110794,23.3972484,38.3067172,84.1614704,144.941291,75.4492849,38.0218611,23.622795,146.6993711
"Tnfsf13","Tnfsf13",14.2018627,47.2544944,15.5775936,42.7932488,15.5536755,11.404586,28.9576183,11.2693896,8.274699,22.7343825,61.8690113,40.7968571,20.307055,7.01066,59.0767601
"Rnf39","Rnf39",34.1693171,74.6377643,42.2500274,63.619804,21.9487519,13.4145106,0,0,62.8524337,24.8889808,120.2733164,64.2104317,7.6998415,17.9201309,110.5361422
"Ppapdc1b","Ppapdc1b",16.6291411,62.3430123,60.3132589,41.50734,12.705126,20.848544,35.5431872,13.5109205,45.8255307,34.331924,99.3534433,52.4793726,29.1744517,29.1868591,112.5167986
"Cxadr","Cxadr",160.6549117,345.3279486,282.9810906,322.1556349,66.7551158,52.9868747,135.1395831,45.9647939,186.7452479,246.7224642,436.2788702,364.7012322,149.7884698,158.8105257,559.1470336
"Trib1","Trib1",192.9516189,349.0681891,367.0290907,370.189386,113.5935057,112.0743636,135.81955774,112.1617189,337.7840271,298.0997749,691.753142,498.8199542,135.8675307,167.2612443,744.1831678
"Isyna1","Isyna1",253.8372352,486.3297655,496.2793356,412.6413842,143.3540207,185.1175635,178.0985575,140.9623053,182.9893266,282.9052533,546.4509549,493.359478,185.961396,208.0053505,719.6720211
"Slc35b3","Slc35b3",104.2749903,251.6620974,166.8810262,104.7428021,29.9330559,25.9622986,99.398168,115.6213542,19.0947975,50.0111492,150.1110004,97.9829992,79.660651,64.8458154,226.6463
"Rab27b","Rab27b",49.2791947,62.6570543,86.0699606,100.3345995,0,34.701201,48.6451076,8.532842,56.0760965,109.1933301,188.9108759,113.1958591,51.9090946,27.4007642,109.1239797
"Tom1l1","Tom1l1",38.2556565,89.2405236,43.6021033,104.0258348,12.2341054,34.4521163,25.7070037,43.3993291,24.2789956,81.0136334,147.9660422,110.797233,63.6695224,23.2951559,99.3825877
"Slc7a4","Slc7a4",25.7545438,74.9498032,86.2015004,106.9313822,25.1173001,48.9360482,45.0115233,55.8418071,55.7511615,47.6622671,50.4789925,69.4450644,79.015375,33.5320734,100.2405458
"Tinag","Tinag",58.3215189,175.5387729,133.8799642,159.568468,17.7962313,27.1284058,88.6926173,12.8848278,66.8225696,82.9647955,137.7884539,105.5860078,88.6233531,92.9367714,239.4447592
"Endog","Endog",93.2657412,292.7155506,130.0543879,190.4621747,46.031272,106.4328554,115.8590271,26.3603,71.9277074,117.8957036,206.7948262,142.1663719,28.7608432,71.6095788,150.6105063
"Pgm3","Pgm3",62.2015423,154.6974657,73.695819,93.0191122,18.3575289,44.2876475,63.2823215,13.0304623,42.374897,68.9284593,94.8613178,50.0839368,77.3922034,13.1923353,111.0327359
"Slc31a1","Slc31a1",63.8275166,138.519665,213.4298252,118.4023391,18.5336588,27.2954881,84.1755227,16.0322752,55.5800187,68.04961,208.2023375,111.9867999,60.4806871,72.5642864,150.9524812
"Camsap3","Camsap3",70.4918435,170.2600024,209.9297329,210.008011,48.4396463,90.9014375,76.8697142,42.5206428,144.0140974,140.2529889,280.3363998,173.7192101,81.9056748,92.2140439,373.0735183
"Alad","Alad",215.2528737,426.9741174,346.7900464,407.3084733,115.3426286,149.557136,167.23929663,152.9204189,137.358308,161.4941683,388.3549434,322.9941739,133.0267091,93.4712534,367.976214
"Pex16","Pex16",91.159538,163.7560924,145.4992197,104.5845837,48.5052787,38.0686612,65.9212816,52.2977035,65.9183347,80.0818409,150.0071404,101.6426227,59.8864216,67.7423603,168.2632851
"Rdh13","Rdh13",115.3265304,242.8578105,122.5087834,132.859052,50.6726327,96.8174474,88.346119,176.9532284,60.8018813,80.7930627,115.9472217,166.6007358,53.4618869,108.8329521,212.6120459
"Traf4","Traf4",61.2323788,198.1087508,133.0314433,101.6751012,47.8823062,60.5102293,68.1959415,33.4448624,69.652561,106.5219912,165.7044622,133.5685911,50.484551,64.3315761,222.9353824
"Mlx","Mlx",84.4031319,175.6624179,99.8564773,114.53726,29.1990331,56.9929609,33.4933437,32.189719,61.9351761,91.2593288,205.6349847,137.5475978,42.0488859,12.1167394,164.0273472
"Arfgap3","Arfgap3",100.7053825,300.6906093,234.1191729,259.6093878,62.0861307,89.0642576,146.4932613,42.0175975,189.7415961,205.3747226,331.352986,243.9152381,111.0078965,124.5896472,480.4734545
"Erbb3","Erbb3",104.7741531,207.199202,159.8854027,203.2407914,41.1404253,26.806496,87.4605983,39.861171,145.6049201,158.3967138,315.8339786,254.143704,109.378111,114.1876735,334.0753721
"Ttll6","Ttll6",84.4122769,233.9247672,155.8531835,220.5962008,18.6239996,48.9535738,122.4817433,20.4065352,151.4146466,95.3310973,246.1535219,90.3600485,104.1579509,143.3673831,367.1659669
"Aldh1b1","Aldh1b1",346.7880742,766.763764899999,677.6888974,598.4884576,239.7835879,314.3060817,385.727654,190.9608059,339.4712483,298.7701666,686.2325288,567.7420779,254.8183508,356.3523529,907.1263574
"Prrg2","Prrg2",118.0862183,222.544361,187.7975267,191.9454161,34.9082084,50.0663657,60.6009824,51.4657009,81.8377708,69.0483494,134.5100839,153.5082214,69.2980304,82.6020902,219.2626789
"X1810013D10Rik","X1810013D10Rik",112.459646,167.1481826,179.4807104,168.5693287,51.6406782,66.1588108,96.6653963,74.6929842,77.3353296,64.4110102,138.5724339,139.5754497,78.2762483,73.1904818,196.517837
"Shmt1","Shmt1",124.805577,337.4673724,273.2512667,269.1870635,57.5270936,115.9403825,142.0250149,67.0093783,132.0775497,143.5142089,379.6005688,244.8826814,152.8958235,82.145601,309.1393049
"Hmbs","Hmbs",121.6435948,247.5885429,164.7989295,161.4638564,53.0785439,52.399992,89.2716991,33.4488414,72.8485037,130.6770907,166.9227379,169.8833956,88.821952,90.4339931,269.4522162
"Aig1","Aig1",67.1966099,214.75094905,103.312303,105.2964164,61.3147793,35.6629572,102.6777455,19.236951,63.6278965,80.2991366,175.8789188,149.0362075,68.2030837,65.4243382,245.1346724
"Vdr","Vdr",283.1464042,613.3075914,528.0783694,487.0780518,165.0205537,147.6738832,308.99716,84.9809339,338.1913497,289.8603807,614.6100329,484.86555,266.4673751,313.1186445,913.3284794
"Ptprk","Ptprk",156.5340141,447.6719034,389.8351535,358.4758594,82.0324867,100.9792339,192.9115582,64.0972105,177.511298,184.0174717,393.2363203,359.559347,161.6098366,145.5576774,472.890412
"Acp5","Acp5",93.3349029,300.2282813,231.8230755,211.8318618,14.9379509,92.6168647,62.6881811,40.3544436,104.1219069,130.9325086,267.2311695,234.5417381,42.7805062,70.5887676,266.4492337
"Mpv17l2","Mpv17l2",130.7757226,321.9577534,257.2399424,198.4842111,100.3178244,146.7821991,122.7021633,101.5388665,72.7768094,104.8868674,226.3846004,197.8948937,85.7568094,77.1024235,274.409976
"Cox10","Cox10",111.3677704,279.5488628,244.9350678,193.5447785,51.7115138,67.821796,144.4181007,119.4472467,99.4380031,135.1095846,304.1892254,249.8397894,141.3931796,110.3687554,297.060797
"Tmprss4","Tmprss4",268.7890506,576.2866353,524.4433022,439.3993789,151.0056131,188.8482755,259.1701434,99.8825515,265.99868,316.3403125,499.9700001,489.8190011,223.288963,224.7783959,638.8438495
"Entpd6","Entpd6",143.4365361,247.5570107,165.569436,181.3810156,48.5555508,40.8808404,57.6388342,32.16643,87.895416,130.8980761,244.7374905,216.6092803,87.605106,79.4557762,232.5129028
"Cpped1","Cpped1",117.5508267,221.3377108,189.9086232,148.3771622,51.4420095,49.5594523,94.945895,32.9737361,103.8466733,113.135442,258.9173572,204.9388666,101.3578081,105.3841512,237.1590518
"Tmem98","Tmem98",117.7113918,278.1332074,238.2701038,217.9775221,96.3441028,100.0473242,134.6284837,54.2540233,158.5566977,211.7770201,328.8488668,305.1697351,124.5224789,105.7683203,374.6127896
"Tsta3","Tsta3",152.1714152,411.6309259,341.4487927,315.9365029,166.8547344,159.4625302,229.6210045,156.2680333,160.7664366,180.3169813,300.9174753,318.4185739,132.6519437,125.1893684,411.8734603
"Wbp1","Wbp1",92.2790835,223.4483307,158.1971308,182.4196621,68.6133224,80.0560404,88.5039815,60.5095941,80.4917047,96.9570016,202.8011149,215.0009425,116.4345662,87.6512398,224.665271
"Gmppa","Gmppa",60.522327,230.690459,201.968415,117.5273824,32.7969659,36.5758176,91.4087916,42.2083085,53.1076398,103.4175573,138.8047742,135.0124997,63.2837065,78.9836125,165.558609
"Idh3a","Idh3a",133.5247926,298.2970753,234.6142382,202.8237452,53.4004819,82.0339319,153.8064434,145.6800698,83.6814341,166.4472677,327.8156228,241.8392322,147.6969419,58.9837959,269.54836
"X1300001I01Rik","X1300001I01Rik",323.8889595,569.6784086,370.0906499,424.1326707,132.1826882,163.283703,226.4422918,101.9491703,338.8319555,359.7184197,762.0321338,635.9124828,228.6781204,237.771572,817.2277516
"Trabd","Trabd",110.2701814,361.8022743,246.5589136,198.1638923,93.7317819,87.3806928,62.9591044,73.125052,75.6247961,108.2586231,227.6791188,189.1156409,116.5345222,68.5460921,219.1377184
"Aim1l","Aim1l",46.4324503,194.8548773,124.0015438,163.0189671,30.8628126,43.6933722,32.6131621,29.8422456,224.8234994,128.8047645,383.043261,253.0546651,47.7996307,40.5024224,237.9101537
"Sytl1","Sytl1",56.6041622,161.0485856,140.1214255,143.5150359,70.082736,27.4862977,58.418572,26.1106886,87.303716,42.9456565,150.8056328,55.784332,32.5612841,35.3526156,135.7583363
"Ormdl2","Ormdl2",85.3820954,212.8186902,155.4202296,120.0805565,66.5644325,57.9594608,75.1318246,34.0116095,80.9820193,94.9678441,155.0438597,145.0072035,53.723753,49.2571031,232.8330626
"Abhd6","Abhd6",30.5059908,169.4714282,75.0792481,98.4999223,20.197566,9.8141903,29.9987584,33.3721013,53.1643855,43.1049183,146.6841619,124.0111515,18.1635659,38.2019136,152.0292522
"Ahcy","Ahcy",162.871182,391.057137,320.6021997,341.4883069,105.8895214,173.2637441,228.9845894,106.9089172,174.1052026,223.2222608,444.5685091,393.1795611,155.7957959,163.7617378,509.7765646
"X2200002D01Rik","X2200002D01Rik",298.0563604,779.5332613,572.050628,574.3941559,266.1991981,147.7841947,342.5969402,173.2078409,484.0769109,389.8122508,766.0668514,672.6668729,210.324584,377.1584868,1068.1999981
"Pex11c","Pex11c",74.1001635,135.3288997,86.4274771,55.1937365,19.4429918,20.4623523,18.6100569,28.6522031,17.2374145,49.4662221,100.0807272,50.6093769,44.6197455,27.6718691,99.5054347
"Fbp2","Fbp2",252.2984824,677.7152518,651.9922131,483.1993515,189.2521602,206.7220828,286.4824328,77.8435643,340.8828076,307.6566877,543.6169979,462.4769816,263.4918121,250.1270906,729.6302152
"Etl4","Etl4",112.7035321,233.2367628,275.1961367,289.2249805,47.7104699,47.6763409,188.4664617,47.7740923,177.7114843,313.9340249,456.8848337,311.6557579,149.9904878,161.9328515,574.6341693
"Ano9","Ano9",81.9977638,196.0609088,207.8313748,178.8007361,60.6174968,50.6226834,86.874861,27.2948568,117.4915278,112.2764344,222.6585793,190.1573684,54.5323405,68.5888761,260.1462073
"Pgm1","Pgm1",80.567399,137.3251458,71.1272154,136.6131924,40.859623,25.4407525,56.8470405,25.5787158,47.1546159,77.3552767,177.2112297,112.3718359,62.3364664,57.1841682,201.7706239
"Vaultrc5","Vaultrc5",105.3100265,411.8944294,570.4582598,268.4927964,27.9330949,22.8932043,242.3803664,15.5034876,358.2424101,289.4935124,734.3540135,754.3825937,172.49242,467.117475,1071.0969895
"Nudt19","Nudt19",80.9747267,294.8640269,229.1314064,217.7175614,86.5493544,100.748425,55.0873078,73.1286687,84.5069625,157.4408921,278.6005273,260.1370367,76.9497777,96.096072,281.0090011
"Reep6","Reep6",126.9387959,209.4552232,230.0988131,157.8635136,71.2063952,105.0858282,66.6779048,67.874609,92.1472555,91.9435762,232.042902,149.8776098,113.3910262,50.3271483,305.3661426
"Acsm3","Acsm3",122.023902,317.2281835,185.3895312,229.3477464,22.2426619,45.5401133,112.5287955,25.9792999,102.4314066,149.6270426,324.8490073,194.1060553,123.3900539,75.312269,342.0830998
"Ephb3","Ephb3",177.3999099,323.7982069,429.1165322,320.0610023,160.6455956,218.7235354,183.1274393,98.6767724,187.6726504,180.2064768,492.1634643,244.1237251,197.777551,167.2721793,608.5177663
"Ovol1","Ovol1",156.5430117,297.8063683,225.483145,206.0141967,65.404044,70.2524624,106.6901612,65.4841202,107.9893225,169.7986024,294.2325517,242.8318789,115.8365998,166.9171081,428.2875997
"Arhgap32","Arhgap32",162.7975513,337.2539092,259.4572629,218.6349313,55.9739014,85.3404157,176.0112175,91.2776287,123.5854876,165.8643864,340.7026015,302.0386118,119.4588144,99.244926,452.9912921
"Selenbp1","Selenbp1",78.6673904,356.00373342,328.3965706,287.2159562,102.1288955,90.5198688,91.5444558,81.0547269,204.2529836,175.4175881,319.3476968,388.8519478,133.4354869,112.3098656,319.6334899
"Cdkn2b","Cdkn2b",14.422768,9.9606972,27.3205852,37.9782331,0,6.3286395,12.1391487,0,20.2877154,14.6222968,19.221946,7.2526236,11.1470233,7.1478793,4.7520576
"Gipc2","Gipc2",196.2492738,585.4078471,445.8177805,434.6784505,121.686976,181.3450768,217.504479,97.9113809,253.6772848,294.5796846,550.4891114,453.7698973,131.4325556,201.2176662,645.3292754
"Hist1h4c","Hist1h4c",186.3818793,364.1817715,322.2942836,308.233668,53.8670299,71.9623216,122.0845271,41.2434656,147.8683649,249.4714765,470.0391364,293.6284969,136.6398265,87.9097922,587.3384798
"X5033414D02Rik","X5033414D02Rik",111.4391587,130.1446272,169.8324903,129.5004675,77.2863547,63.8118887,127.8369913,74.0752991,77.91739,87.9011119,197.3088814,190.4371478,106.079938,72.3590733,256.5360326
"Ppargc1b","Ppargc1b",75.7664495,286.7476481,243.7694027,263.2594186,35.8995023,87.295816,123.300356,64.7225311,162.3300063,155.5846241,306.5292974,228.7933158,122.6205131,98.2758254,347.0564722
"Bcat2","Bcat2",77.8003225,198.6281424,145.1640274,154.7282068,92.1493474,104.7266422,78.0727301,46.6035674,83.2598726,70.3656577,160.0431068,128.2869078,74.5475284,69.4028574,267.2105598
"Saa1","Saa1",8.8932506,10.1377325,11.4393892,12.3789163,12.1983605,0,2.9545016,12.1773162,3.960687,0,0,4.1076927,0,10.7372063,9.9894082
"Thbs4","Thbs4",46.372873,215.5198869,119.188916,79.8899215,0,63.2731376,13.0785373,7.1628366,17.295981,68.1056052,193.7026139,76.9999809,19.3558821,31.491338,104.4787848
"Fam83e","Fam83e",324.2581002,693.1154531,608.7812353,527.1517616,172.9072904,206.9216826,235.1578848,118.8415888,272.4499946,308.3736948,581.6087148,488.3205144,239.2322631,320.6837102,818.4036297
"Baiap2l1","Baiap2l1",217.4683248,340.0672034,332.6399887,337.8024859,99.0765663,98.5653523,209.4094885,60.7767412,205.2611621,265.0214583,582.0038813,423.0671934,207.8102764,211.8510384,676.6509475
"Dhrs4","Dhrs4",110.3212715,248.4722612,232.8774118,201.6445788,70.232692,88.70394,103.8113698,81.4908024,39.0050456,114.6403456,222.9482349,116.1498977,96.691914,29.0095249,173.7771102
"Pisd","Pisd",82.819001,203.7887425,94.0958186,191.092944,43.9984584,47.0655264,103.3783808,29.5809132,27.4407397,121.4184603,157.0054706,193.3675832,121.3547499,61.7370418,207.1623351
"Atp2a3","Atp2a3",176.5955234,341.3992854,308.9125383,294.5920696,44.1260894,88.7515601,130.9535384,49.7547247,171.281307,184.2718986,406.8443071,324.5799119,99.816191,148.8144961,417.9012047
"Yif1a","Yif1a",112.7861134,195.8907403,159.6503731,110.7328891,68.6877821,73.9075632,102.7552407,121.3866338,80.9959633,92.540976,156.3783542,187.7052356,39.4382699,24.920802,175.9912766
"Akr1e1","Akr1e1",65.0320825,127.7204834,124.5448005,136.8138,22.4477662,20.828362,117.0801399,88.3503281,35.7374834,90.6996782,175.4139608,59.6081082,69.4286346,55.1384114,190.550593
"Mxd1","Mxd1",23.2842823,69.0745878,79.925375,63.548511,8.7965667,15.6354775,11.1557535,4.099229,76.4277058,73.2485623,143.4046655,78.8353062,21.3876924,41.7459846,117.5700719
"Cdk5rap3","Cdk5rap3",150.5074582,230.9215691,229.7569752,219.5670348,73.4110511,82.9586433,103.5758464,151.1426913,140.0701267,142.6142333,266.2248278,192.8661136,146.7333058,97.6803409,308.3792677
"Tomm40","Tomm40",244.7004657,500.85754095,423.8487547,353.2280031,139.9395819,164.4487387,171.421691,177.3628999,192.7196384,191.3960141,418.0989796,446.8377428,118.619314,122.7323314,463.9682365
"Pick1","Pick1",80.3927466,267.223166,220.3575096,212.847092,23.4050613,82.3057483,83.686378,69.8917751,112.0079602,148.3414388,212.0969301,137.1886672,89.8355177,77.1595449,228.707464
"Slc4a7","Slc4a7",136.6680132,134.722183,142.3568592,160.1569682,52.2424039,13.6644876,70.4794141,16.976854,92.9130865,156.7227182,285.4563374,175.8368357,50.429114,51.8605825,283.6970694
"Fam136a","Fam136a",85.8141924,215.675059,163.9818545,200.8286179,47.6269687,45.8740375,89.3634625,77.7441296,54.5085456,142.1512984,272.5158636,193.0862966,68.03973,66.9310101,286.0468222
"X2210016F16Rik","X2210016F16Rik",115.6729945,208.2326116,235.4692974,205.3778967,54.6588073,104.8997593,101.0010476,124.8506209,93.3372829,143.9487604,207.4571277,182.8675928,75.3410041,86.5239632,219.1465302
"Tuft1","Tuft1",139.3884832,225.6335118,171.6966142,216.7326964,42.60593,19.2602787,84.3001288,16.3391601,100.3893179,153.0745345,373.7955556,269.3905706,98.873068,87.704815,269.5551511
"Ogfod2","Ogfod2",106.3532621,261.7514591,183.5506325,160.2862464,0,54.1069082,74.7869849,70.3872329,82.8543329,91.2194159,156.893577,182.8867782,67.804461,68.2231967,210.5848531
"Mettl7a1","Mettl7a1",74.0252131,202.3996066,177.4306147,148.6724265,35.1180335,47.4203114,109.195669,122.426803,65.6776045,132.1841918,177.7460813,139.8526818,85.4197451,64.3101057,219.2357404
"Id1","Id1",212.2827035,542.4231133,423.5259801,342.3501183,158.0537616,70.6735107,188.0748393,121.445314,308.9494137,259.8039969,474.6950075,403.2288956,170.0041066,154.8865102,606.5957183
"Mast2","Mast2",156.9608355,303.8880273,239.7707073,267.3701338,103.1565448,132.1961211,80.8185552,75.1959187,98.0008547,207.178189,357.9619886,287.255845,84.3492155,93.5475281,354.7451837
"Galk1","Galk1",107.9864444,310.45951065,266.0495149,245.1623952,63.6675413,109.6487577,116.3575532,95.2573797,121.9760787,127.0946823,306.0215299,229.3701562,118.9768757,125.0238008,393.4664455
"Chmp6","Chmp6",128.3088487,236.4980324,218.7641333,156.254588,82.8621435,59.4583999,63.3444584,38.1668024,91.6353627,131.3518202,225.9547804,240.9135082,63.8180759,78.0998432,191.9750213
"Slmo2","Slmo2",87.4124265,255.2946903,273.4206533,173.637307,95.5348878,50.6852638,82.380361,23.8982865,65.889932,154.0681934,269.614355,205.9842974,68.1097999,98.3607399,260.1764889
"Txndc5","Txndc5",96.154666,317.3939858,200.6055556,202.9401259,51.3844105,111.43696,45.5584427,59.0085476,138.5661282,173.5576923,262.2365888,195.5725366,86.7637508,124.5082156,376.0973288
"Stk16","Stk16",134.5892207,292.14764123,284.6697989,264.0730942,90.2297848,26.9027716,84.1046452,192.4938545,112.2897719,156.9566815,253.4672942,213.9593971,115.6254686,116.9832661,297.4441151
"Chpt1","Chpt1",61.9593903,188.8097243,112.5586846,144.4373297,8.9080015,30.0043701,94.54390796,72.7046638,65.9178066,62.5175256,236.5551106,96.5789963,62.4438542,54.1333822,179.8489588
"Mrps28","Mrps28",201.5581188,401.9562395,422.4063558,319.4948433,126.3789933,159.7848932,180.6962048,104.3461894,140.223847,203.8512688,345.980463,388.2183285,132.2302346,143.3971504,379.1373406
"Hint3","Hint3",38.9625245,104.6391589,80.3761727,67.2810725,25.3591899,28.9376111,50.393616,10.9533194,24.6793273,40.838052,71.6361449,37.9591583,64.9208225,34.5513879,107.6608969
"Guk1","Guk1",140.1717875,331.1112296,241.7164366,217.0703435,129.9418282,107.5077527,143.963167,84.4208834,103.8505997,104.2002587,266.1302291,249.3900007,87.1578605,65.2870077,318.3278336
"Tmem183a","Tmem183a",143.751163,298.4228266,277.4549984,238.6162051,76.7273334,67.7197357,77.9684623,84.5140135,109.4596594,183.009506,456.6994778,231.6948451,104.3569793,101.3159958,481.6961801
"Acot7","Acot7",246.2699959,509.5370795,431.5428693,313.7478463,129.1304376,173.7448935,166.0738333,122.7687729,191.0450723,218.5993185,547.191969,463.1503782,161.7382551,125.2172805,498.0657908
"Stk38l","Stk38l",55.4500212,161.7158333,110.6335166,103.1892516,20.5518274,16.1076359,55.6481894,46.1688772,39.5115596,77.9685507,139.6575578,106.0043279,33.3965278,52.0084512,117.541689
"Tprn","Tprn",44.0760859,199.7825278,94.7696699,176.1544048,34.343724,54.7321926,67.2034095,42.0491059,139.3464347,165.9031768,270.1740884,223.613749,55.7576988,22.3745081,197.4809797
"Prkca","Prkca",264.640422,509.8030996,479.3576942,400.986838,97.8812707,106.8775944,177.144709,81.2720679,168.7061119,247.7453494,414.4592776,314.6002791,151.4023476,228.9886073,536.9842508
"Zfand2b","Zfand2b",103.7537077,235.0192017,171.2370192,209.6383687,45.5135617,93.925772,111.5978253,67.7379839,86.0593259,127.5086644,187.7908237,205.8861824,87.1377845,78.5530917,192.9856418
"Mlph","Mlph",70.6357385,173.6377379,99.618523,146.0139267,13.819045,30.7159597,34.5534226,21.1441427,65.2230118,148.3855461,220.0830039,105.5886343,77.9619396,51.7663027,266.3760941
"Bad","Bad",103.7992609,309.6726025,154.5528719,227.3960512,41.3139541,91.3540102,109.0324979,71.5864792,100.9217047,109.6848634,303.9458553,215.9240164,55.5842721,65.811119,333.7992767
"Ccdc107","Ccdc107",194.2826605,413.6275698,399.292487,328.2974293,152.0183425,150.7157157,204.4772269,100.1723058,221.7444114,203.0011122,337.3932152,330.7608942,95.9072534,177.0214975,506.3509398
"Ap1ar","Ap1ar",185.0267003,275.2180547,234.6844684,321.0080956,70.6123626,71.5637765,133.4679036,53.0657207,130.0317878,272.2119319,494.2446613,376.2787572,87.0523369,131.3160997,423.3552086
"Irf6","Irf6",118.3838861,216.5823724,158.867597,185.530138,64.9223491,56.6126313,124.8799251,33.1507694,129.2295456,169.2516406,397.18715,254.210124,104.6273346,154.7227652,401.3051559
"Hoxa10","Hoxa10",25.5958914,149.6740053,162.2246843,61.7310424,6.193332,34.6494295,31.2557897,49.106452,29.7257534,73.7164183,149.6292645,108.2899943,38.5607823,35.4706816,157.3247464
"X0610040J01Rik","X0610040J01Rik",102.7226003,242.5984701,137.2828846,159.4738043,34.5861012,67.5723629,114.9591242,25.9581451,89.7932304,123.1091428,229.3386335,121.156248,79.5935688,73.1946743,201.8817546
"Prkar2a","Prkar2a",108.5961295,241.2531922,261.0550724,221.6655037,69.9344528,70.6634947,131.0517911,29.418866,107.3872714,206.0896278,352.1222434,278.1474597,87.5072812,119.2819371,424.9905058
"Decr1","Decr1",34.9361825,179.3810109,127.3895041,134.9214773,51.5199955,49.837931,93.2957934,60.0817329,39.8939749,84.5110257,163.7158214,165.6083455,91.31968,44.368583,144.8629655
"Msra","Msra",71.6502204,250.5021563,149.5905627,110.6015053,51.135109,29.2742395,61.2851922,78.5894589,101.5265929,131.8563297,144.7979405,189.6038513,80.0391801,100.7581445,248.9266488
"Fam82a2","Fam82a2",52.5549908,95.254436,74.2825102,102.2700641,33.8252321,37.3176957,69.71069,12.2577944,72.745105,115.5401708,204.3881369,115.5350067,51.6318048,23.5677159,165.5146812
"Gcsh","Gcsh",112.2990744,212.6293423,190.6995117,192.4450364,33.9284431,63.068336,101.0163402,43.8569272,96.5074351,104.5788543,261.4104028,157.8576174,69.090257,88.2184148,255.181572
"Mvd","Mvd",56.1379144,122.9591574,128.6323959,88.9868233,4.7447677,28.3677654,55.7720564,25.2926137,29.24013,52.4394975,139.7840892,98.96548,42.9886551,35.7232594,91.9936691
"Aacs","Aacs",54.0351441,137.802057,142.4982556,123.1197789,21.0919708,70.2164983,21.5836703,33.423136,60.7136121,63.0441004,170.4227364,103.4813598,49.4147773,80.1143898,202.3614291
"Pmm2","Pmm2",173.1404676,416.1572982,400.6132112,317.3706291,101.1885778,109.4830971,149.9637591,70.8394997,188.6472533,158.2843628,411.9679983,248.792855,155.8653065,162.7643215,400.2101313
"Pold2","Pold2",156.3707546,373.0204078,270.7412912,302.5174467,101.4128602,156.6886693,192.138929,90.8103646,133.1887355,180.6583251,352.3037218,279.3950633,138.9686682,109.2033726,465.0010888
"Ccdc101","Ccdc101",205.3340938,435.199044,394.8581894,303.7733688,132.4883122,130.7516379,190.2450374,142.6860959,117.5167808,123.1515777,290.1067851,264.4409519,119.6111017,148.4115674,348.028442
"Efcab4a","Efcab4a",122.5176196,216.9642772,153.0186447,155.3550289,25.391312,64.680587,74.7196745,39.7322621,37.2311526,86.8945616,190.0534994,97.7001046,85.0331744,45.4397528,176.0858087
"Abcb8","Abcb8",141.1257502,245.09861584,240.6485002,221.4105849,45.4015629,101.1202069,91.0035568,57.6629178,151.742081,105.8740745,251.0676037,199.703931,113.5867473,133.9390392,285.4620756
"Arl14","Arl14",74.556155,174.4246634,114.8864856,113.0022534,6.955955,17.038444,25.1487434,14.377836,150.1083478,129.7808067,321.9644873,131.6291977,86.6046706,50.6172317,314.2486999
"Mrpl2","Mrpl2",170.8848982,386.5644103,414.3445934,321.7112797,121.6913584,155.0917078,176.3730372,140.0001204,137.8711099,192.8769749,329.5429662,337.9027394,142.6945419,167.7493231,443.6500716
"Dera","Dera",99.2827288,145.4560588,110.271875,115.0286888,33.4080344,24.6784699,66.149075,77.88657,68.1114123,119.58199,216.1295588,144.8195483,61.870059,57.9657366,260.1170065
"Parm1","Parm1",90.1020264,547.8299764,350.3895659,300.4368792,67.0302955,107.3721121,141.5793182,80.4296796,203.079622,202.0370501,515.5993549,373.0952311,82.4598918,76.1507297,399.0980791
"Aifm1","Aifm1",177.4192717,317.3204139,216.6781559,327.4743898,80.7049781,58.0758535,151.4277514,21.4818843,185.3871322,230.5111629,489.2030407,358.8918201,108.0634321,78.4087902,480.7618425
"Tomm5","Tomm5",260.7541279,499.1969707,381.2824001,341.7415229,172.5934288,150.9236987,178.4650554,67.9828478,213.6251193,236.0466747,512.1459516,447.9548293,159.9212286,104.6157815,439.6010413
"Slc22a23","Slc22a23",33.4764431,128.5764364,108.700601,122.0321145,7.0002728,16.472763,51.4419272,30.0605922,83.7737411,76.8800099,198.701132,134.7877221,43.4197663,60.6101516,146.9210986
"C1galt1c1","C1galt1c1",32.1241913,69.9389584,62.8652745,69.7941808,8.1187032,14.2053166,31.6267016,10.5998149,36.7197102,86.3821869,57.1766691,64.0604892,24.151907,21.7299495,115.4012807
"Xist","Xist",0,4.7828191,782.6808439,799.5416189,0,0,0,0,0,3.5018234,27.5993013,13.4839807,384.7088884,450.2622289,1447.1361134
"Me2","Me2",174.5348512,305.4049102,417.6112785,357.3045885,123.8021796,86.903775,216.8118124,58.7922267,239.5090014,306.754739,588.4636354,492.6027418,178.5140658,232.3658206,689.4740887
"Pigy","Pigy",82.9519973,183.0448312,109.7757117,115.7561709,36.4501699,46.0831954,64.6155479,38.4328238,93.558772,120.9439957,212.8082367,186.2057756,73.5850339,43.2163553,215.7583101
