"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","topGenes"
"271","GOBP_CARDIAC_VENTRICLE_DEVELOPMENT","0.886886886886887","1","0.0164369248025913","-0.308616570588259","-0.81886320161511","106","c(""Mybpc3"", ""Myocd"", ""Sall4"", ""Tgfb1"", ""Lrp2"", ""Rbm15"", ""Xirp2"", ""Ryr2"", ""Nrg1"", ""Npy5r"", ""Isl1"", ""Hey1"", ""Prdm1"", ""Robo1"", ""Bmpr2"", ""Jag1"", ""Foxc2"", ""Eng"", ""Tbx5"", ""Col11a1"", ""Tgfbr3"", ""Scn5a"", ""Robo2"", ""Hey2"", ""Sfrp2"", ""Nos3"", ""Sufu"", ""Slit2"", ""Greb1l"", ""Mdm2"", ""Mdm4"", ""Foxc1"", ""Tmem65"")","Mybpc3,Myocd,Sall4,Tgfb1,Lrp2,Rbm15,Xirp2,Ryr2,Nrg1,Npy5r,Isl1,Hey1,Prdm1,Robo1,Bmpr2,Jag1,Foxc2,Eng,Tbx5,Col11a1,Tgfbr3,Scn5a,Robo2,Hey2,Sfrp2,Nos3,Sufu,Slit2,Greb1l,Mdm2,Mdm4,Foxc1,Tmem65"
"272","GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS","0.815338042381433","1","0.0222983800506052","-0.324497435399086","-0.832558150932694","60","c(""Mybpc3"", ""Tgfb1"", ""Lrp2"", ""Ryr2"", ""Nrg1"", ""Npy5r"", ""Isl1"", ""Hey1"", ""Jag1"", ""Foxc2"", ""Eng"", ""Tbx5"", ""Col11a1"", ""Tgfbr3"", ""Hey2"")","Mybpc3,Tgfb1,Lrp2,Ryr2,Nrg1,Npy5r,Isl1,Hey1,Jag1,Foxc2,Eng,Tbx5,Col11a1,Tgfbr3,Hey2"
"273","GOBP_CARDIOBLAST_DIFFERENTIATION","0.671201814058957","1","0.0379271467108098","-0.403183145216573","-0.87858197779537","15","c(""Myocd"", ""Nrg1"", ""Isl1"", ""Tbx5"", ""Eomes"", ""Rest"", ""Prickle1"", ""Srf"", ""Rbpj"")","Myocd,Nrg1,Isl1,Tbx5,Eomes,Rest,Prickle1,Srf,Rbpj"
"274","GOBP_CARDIOCYTE_DIFFERENTIATION","0.282","1","0.0728938564822936","-0.408557197546015","-1.08972750146141","117","c(""Alpk3"", ""Rarb"", ""Obsl1"", ""Myocd"", ""Tgfb1"", ""Ttn"", ""Slc8a1"", ""Akap6"", ""Neb"", ""Nrg1"", ""Bves"", ""Isl1"", ""Lrrc10"", ""Sik1"", ""Vcam1"", ""Ctdp1"", ""Jag1"", ""Eng"", ""Pdgfra"", ""Wnt8a"", ""Tbx18"", ""Tbx5"", ""Mylk3"", ""Asb2"", ""Actn2"", ""Csrp3"", ""Igf1"", ""Fhod3"", ""Myh11"", ""Twist1"", ""Tgfbr3"", ""Hey2"")","Alpk3,Rarb,Obsl1,Myocd,Tgfb1,Ttn,Slc8a1,Akap6,Neb,Nrg1,Bves,Isl1,Lrrc10,Sik1,Vcam1,Ctdp1,Jag1,Eng,Pdgfra,Wnt8a,Tbx18,Tbx5,Mylk3,Asb2,Actn2,Csrp3,Igf1,Fhod3,Myh11,Twist1,Tgfbr3,Hey2"
"275","GOBP_CARDIOLIPIN_METABOLIC_PROCESS","0.0991149284513649","1","0.287805130535564","0.457125467046041","1.40226085339539","15","c(""Pla2g5"", ""Plscr3"", ""Ptpmt1"", ""Phb2"", ""Dnajc19"", ""Stoml2"", ""Hadha"", ""Mecp2"")","Pla2g5,Plscr3,Ptpmt1,Phb2,Dnajc19,Stoml2,Hadha,Mecp2"
"276","GOBP_CARTILAGE_DEVELOPMENT","0.755244755244755","1","0.0259735747969448","-0.336850875787241","-0.910724251338432","153","c(""Fgf4"", ""Rarb"", ""Nppc"", ""Tgfb1"", ""Bmp6"", ""Thbs3"", ""Hoxc4"", ""Six2"", ""Col3a1"", ""Sox5"", ""Cer1"", ""Adamts12"", ""Matn1"", ""Csgalnact1"", ""Wnt9a"", ""Bmpr1b"", ""Gli3"", ""Zbtb16"", ""Col11a2"", ""Arid5a"", ""Itgb8"", ""Cytl1"", ""Bmpr2"", ""Mgp"", ""Col1a1"", ""Col11a1"", ""Stc1"", ""Bmp5"", ""Runx2"", ""Il17f"", ""Timp1"", ""Lep"", ""Mdk"", ""Ext1"", ""Fgf9"", ""Comp"", ""Maf"", ""Uncx"", ""Evc"", ""Wnt7a"", ""Col27a1"", ""Sfrp2"", ""Anxa6"", ""Hoxa11"", ""Ltbp3"", ""Ift80"", ""Chsy1"", ""Atf2"", ""Hoxa5"", ""Ror2"", ""Scx"")","Fgf4,Rarb,Nppc,Tgfb1,Bmp6,Thbs3,Hoxc4,Six2,Col3a1,Sox5,Cer1,Adamts12,Matn1,Csgalnact1,Wnt9a,Bmpr1b,Gli3,Zbtb16,Col11a2,Arid5a,Itgb8,Cytl1,Bmpr2,Mgp,Col1a1,Col11a1,Stc1,Bmp5,Runx2,Il17f,Timp1,Lep,Mdk,Ext1,Fgf9,Comp,Maf,Uncx,Evc,Wnt7a,Col27a1,Sfrp2,Anxa6,Hoxa11,Ltbp3,Ift80,Chsy1,Atf2,Hoxa5,Ror2,Scx"
"277","GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS","0.176408076514346","1","0.102449405629826","-0.502644616981694","-1.20649420443382","29","c(""Rarb"", ""Nppc"", ""Thbs3"", ""Cer1"", ""Matn1"", ""Col1a1"", ""Stc1"", ""Ext1"", ""Comp"", ""Col27a1"", ""Anxa6"", ""Hoxa11"", ""Ift80"", ""Atf2"")","Rarb,Nppc,Thbs3,Cer1,Matn1,Col1a1,Stc1,Ext1,Comp,Col27a1,Anxa6,Hoxa11,Ift80,Atf2"
"278","GOBP_CATECHOLAMINE_SECRETION","0.00808903965620783","0.421163405396843","0.380730400722792","-0.583583721381761","-1.45192233151805","44","c(""Syt10"", ""Syt6"", ""Oxt"", ""Syt15"", ""Oprk1"", ""Drd3"", ""Syt8"", ""Htr1b"", ""Chrna4"", ""Ghsr"", ""Hrh3"", ""Syt2"", ""Gabbr1"", ""Syt13"", ""Ffar3"", ""Syt17"", ""Oxtr"", ""Cxcl12"", ""Crh"", ""Syt1"", ""Chga"", ""Adora3"", ""Kcnb1"", ""Syt9"", ""Chrna6"")","Syt10,Syt6,Oxt,Syt15,Oprk1,Drd3,Syt8,Htr1b,Chrna4,Ghsr,Hrh3,Syt2,Gabbr1,Syt13,Ffar3,Syt17,Oxtr,Cxcl12,Crh,Syt1,Chga,Adora3,Kcnb1,Syt9,Chrna6"
"279","GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS","0.158991228070175","1","0.11101149245045","-0.555065877054525","-1.25709426205194","19","c(""Moxd2"", ""Slc6a3"", ""Kl"", ""Dbh"", ""Insm1"", ""Th"", ""Dao"", ""Hdc"", ""Gpr37"")","Moxd2,Slc6a3,Kl,Dbh,Insm1,Th,Dao,Hdc,Gpr37"
"280","GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS","0.435633367662204","1","0.053347785067549","-0.416814304447041","-1.03700972893816","44","c(""Moxd2"", ""Slc6a3"", ""Drd3"", ""Kl"", ""Dbh"", ""Aoc2"", ""Insm1"", ""Th"", ""Sncaip"", ""Dao"", ""Hdc"", ""Rnf180"", ""Gpr37"")","Moxd2,Slc6a3,Drd3,Kl,Dbh,Aoc2,Insm1,Th,Sncaip,Dao,Hdc,Rnf180,Gpr37"
"281","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0.972837022132797","1","0.00855469372683394","-0.252771952589791","-0.659573784329401","76","c(""Il21"", ""Il2"", ""Il27"", ""Il12rb1"", ""Il23a"", ""Foxp3"", ""Il4"", ""Nfkbid"", ""Myb"", ""Slamf6"", ""Irf4"", ""Pla2g2d"", ""Gpr183"", ""Rc3h2"", ""Ptger4"", ""Tnfsf4"", ""Il6"", ""Cd274"", ""Malt1"", ""Cd160"", ""Twsg1"", ""Cbfb"", ""Cd55"", ""Rc3h1"")","Il21,Il2,Il27,Il12rb1,Il23a,Foxp3,Il4,Nfkbid,Myb,Slamf6,Irf4,Pla2g2d,Gpr183,Rc3h2,Ptger4,Tnfsf4,Il6,Cd274,Malt1,Cd160,Twsg1,Cbfb,Cd55,Rc3h1"
"282","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION","0.858870967741935","1","0.0190794888813551","-0.310552399199116","-0.798851973165349","63","c(""Il21"", ""Il2"", ""Il27"", ""Il12rb1"", ""Il23a"", ""Foxp3"", ""Il4"", ""Nfkbid"", ""Myb"", ""Slamf6"", ""Irf4"", ""Pla2g2d"", ""Gpr183"", ""Rc3h2"", ""Ptger4"", ""Tnfsf4"", ""Il6"")","Il21,Il2,Il27,Il12rb1,Il23a,Foxp3,Il4,Nfkbid,Myb,Slamf6,Irf4,Pla2g2d,Gpr183,Rc3h2,Ptger4,Tnfsf4,Il6"
"283","GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT","0.835176991150443","1","0.0260437699289678","-0.332623692817584","-0.747083632628373","18","c(""Il12rb1"", ""Il23a"", ""Foxp3"", ""Slamf6"", ""Irf4"", ""Il6"")","Il12rb1,Il23a,Foxp3,Slamf6,Irf4,Il6"
"284","GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0.163716814159292","1","0.109684061970549","-0.554747286488234","-1.24598044856549","18","c(""Psmb11"", ""Wdfy4"", ""Crtam"", ""Ptpn22"", ""Tnfsf8"", ""Gpr18"", ""Mapk8ip1"", ""Cd274"", ""Eomes"", ""Cbfb"")","Psmb11,Wdfy4,Crtam,Ptpn22,Tnfsf8,Gpr18,Mapk8ip1,Cd274,Eomes,Cbfb"
"285","GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS","0.956211812627291","1","0.0117231586093378","-0.259389638585877","-0.657964591659499","54","c(""Agxt2"", ""Abca4"", ""Bmp6"", ""Sdr16c5"", ""Akr1c18"", ""Bmp5"", ""Rpe65"", ""Aldh8a1"", ""Pdxp"", ""Kdm3a"", ""Aldh1a2"", ""Aldh3a1"", ""Wnt4"")","Agxt2,Abca4,Bmp6,Sdr16c5,Akr1c18,Bmp5,Rpe65,Aldh8a1,Pdxp,Kdm3a,Aldh1a2,Aldh3a1,Wnt4"
"286","GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS","0.930583501006036","1","0.0130773356900516","-0.280248522130013","-0.722341006118637","66","c(""Bhmt2"", ""Agxt2"", ""Cps1"", ""Mtr"", ""Ggt1"", ""Sds"", ""Slc1a3"")","Bhmt2,Agxt2,Cps1,Mtr,Ggt1,Sds,Slc1a3"
"287","GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS","0.991983967935872","1","0.00480899561354898","-0.233845834048086","-0.615114616758783","95","c(""Agxt2"", ""Slc25a21"", ""Nos1"", ""Ido1"", ""Amdhd1"", ""Tat"", ""Sds"", ""Ido2"", ""Tdh"", ""Acmsd"", ""Sardh"", ""Gad2"", ""Mtrr"", ""Aldh8a1"", ""Dao"", ""Hmgcll1"", ""Otc"", ""Hdc"", ""Aadat"", ""Uroc1"", ""Carns1"", ""Nos3"")","Agxt2,Slc25a21,Nos1,Ido1,Amdhd1,Tat,Sds,Ido2,Tdh,Acmsd,Sardh,Gad2,Mtrr,Aldh8a1,Dao,Hmgcll1,Otc,Hdc,Aadat,Uroc1,Carns1,Nos3"
"288","GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS","1","1","0","-0.22950089464755","-0.628275466211816","250","c(""Bhmt2"", ""Rimklb"", ""Agxt2"", ""Rimkla"", ""Baat"", ""Slc25a21"", ""Nos1"", ""Dct"", ""Cps1"", ""Ido1"", ""Tph1"", ""Tyr"", ""Mtr"", ""Atcay"", ""Ggt1"", ""Amdhd1"", ""Tat"", ""Sds"", ""Agmat"", ""Lars2"", ""Ido2"", ""Slc1a3"", ""Tdh"", ""Tph2"", ""Acmsd"", ""Th"", ""Sardh"")","Bhmt2,Rimklb,Agxt2,Rimkla,Baat,Slc25a21,Nos1,Dct,Cps1,Ido1,Tph1,Tyr,Mtr,Atcay,Ggt1,Amdhd1,Tat,Sds,Agmat,Lars2,Ido2,Slc1a3,Tdh,Tph2,Acmsd,Th,Sardh"
"289","GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","0.440080563947633","1","0.0518457624865066","-0.401466204287873","-1.04137305123444","71","c(""B3gnt4"", ""Lalba"", ""Ndst3"", ""Irs1"", ""Ppp1r3g"", ""Csgalnact1"", ""B3gnt8"", ""Igf2"", ""Has3"", ""Irs2"", ""Igf1"", ""Prkag3"", ""Lep"", ""Ext1"", ""Ppp1r3e"", ""Epm2aip1"", ""Nr1d1"", ""Csgalnact2"", ""Phkg1"", ""Per2"", ""Sorbs1"", ""Gys2"", ""Enpp1"", ""B3gnt6"", ""Nhlrc1"", ""Impa1"", ""Ppp1cb"", ""Agl"", ""Ndst1"")","B3gnt4,Lalba,Ndst3,Irs1,Ppp1r3g,Csgalnact1,B3gnt8,Igf2,Has3,Irs2,Igf1,Prkag3,Lep,Ext1,Ppp1r3e,Epm2aip1,Nr1d1,Csgalnact2,Phkg1,Per2,Sorbs1,Gys2,Enpp1,B3gnt6,Nhlrc1,Impa1,Ppp1cb,Agl,Ndst1"
"290","GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS","0.978880675818374","1","0.0128901829648689","-0.236670197177003","-0.569573678439267","30","c(""Stbd1"", ""Aoah"", ""G6pc"", ""Pygm"", ""Treh"", ""Gk5"", ""Ppp1cb"", ""Agl"", ""Abhd10"", ""Gusb"", ""Rb1cc1"")","Stbd1,Aoah,G6pc,Pygm,Treh,Gk5,Ppp1cb,Agl,Abhd10,Gusb,Rb1cc1"
"291","GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS","0.991008991008991","1","0.00434551079568136","-0.272639706325907","-0.746395879360354","244","c(""Gcg"", ""Pomc"", ""B3gnt4"", ""Lalba"", ""Ndst3"", ""Gal3st3"", ""Mtmr7"", ""Irs1"", ""Ppp1r3g"", ""Csgalnact1"", ""Stbd1"", ""B3gnt8"", ""Dgkq"", ""Sik1"", ""Gckr"", ""Igf2"", ""Pdk4"", ""Has3"", ""Gnb3"", ""Irs2"", ""Serpina12"", ""Lepr"", ""Aoah"", ""G6pc"", ""Nnmt"", ""Hk3"", ""Igf1"", ""Prkag3"", ""Lep"", ""Igfbp4"", ""Ext1"", ""Pygm"", ""Mtmr2"", ""Ppp1r3e"", ""Epm2aip1"", ""Treh"", ""Slc5a3"", ""Nr1d1"", ""Ranbp2"", ""Pfkfb2"", ""Sirt6"", ""Sirt1"", ""Pmaip1"", ""Csgalnact2"", ""Synj2"", ""Phkg1"", ""Acacb"", ""Per2"", ""Ippk"", ""Sorbs1"", ""Ncoa2"", ""Gk5"", ""Braf"", ""Pfkfb3"", ""Ocrl"", ""Angptl3"", 
""Ppara"", ""Gys2"", ""Inpp5j"", ""Enpp1"", ""P2ry1"", ""Phka1"", ""Inpp5b"", ""Mogat2"", ""Midn"", ""B3gnt6"", ""Phka2"", ""Ep300"", ""Phkb"", ""Clk2"", ""Nhlrc1"", ""Impa1"", ""Pth1r"", ""Inpp5a"", ""Hk2"", ""Ppp1cb"", ""Agl"", ""Ndst1"", ""Il6st"")","Gcg,Pomc,B3gnt4,Lalba,Ndst3,Gal3st3,Mtmr7,Irs1,Ppp1r3g,Csgalnact1,Stbd1,B3gnt8,Dgkq,Sik1,Gckr,Igf2,Pdk4,Has3,Gnb3,Irs2,Serpina12,Lepr,Aoah,G6pc,Nnmt,Hk3,Igf1,Prkag3,Lep,Igfbp4,Ext1,Pygm,Mtmr2,Ppp1r3e,Epm2aip1,Treh,Slc5a3,Nr1d1,Ranbp2,Pfkfb2,Sirt6,Sirt1,Pmaip1,Csgalnact2,Synj2,Phkg1,Acacb,Per2,Ippk,Sorbs1,Ncoa2,Gk5,Braf,Pfkfb3,Ocrl,Angptl3,Ppara,Gys2,Inpp5j,Enpp1,P2ry1,Phka1,Inpp5b,Mogat2,Midn,B3gnt6,Phka2,Ep300,Phkb,Clk2,Nhlrc1,Impa1,Pth1r,Inpp5a,Hk2,Ppp1cb,Agl,Ndst1,Il6st"
"292","GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS","0.0531062124248497","0.922330077665385","0.193813302725311","-0.47446350189648","-1.24650677928666","91","c(""Tnnt3"", ""Pla2g3"", ""Obsl1"", ""Cntnap1"", ""Ttn"", ""Six4"", ""Neb"", ""Tmod4"", ""Capn3"", ""Flnc"", ""Myh3"", ""Myl9"", ""Rfx2"", ""Actl9"", ""Casq1"", ""Pdgfra"", ""Ank2"", ""Myom2"", ""Mylk3"", ""Actn2"", ""Csrp3"", ""Spaca1"", ""Fhod3"", ""Myh11"", ""Pgm5"", ""Lmod3"", ""Sox30"", ""Ccdc136"", ""Mtmr2"", ""Clasp2"", ""Tppp"", ""Mef2a"", ""Fig4"")","Tnnt3,Pla2g3,Obsl1,Cntnap1,Ttn,Six4,Neb,Tmod4,Capn3,Flnc,Myh3,Myl9,Rfx2,Actl9,Casq1,Pdgfra,Ank2,Myom2,Mylk3,Actn2,Csrp3,Spaca1,Fhod3,Myh11,Pgm5,Lmod3,Sox30,Ccdc136,Mtmr2,Clasp2,Tppp,Mef2a,Fig4"
"293","GOBP_CELLULAR_COMPONENT_DISASSEMBLY","1","1","0","-0.133714831899133","-0.369466019358691","390","c(""Tgfb1"", ""Lrp1"", ""Lamc1"", ""Apc2"", ""Wdr72"", ""Tgfb3"", ""Tmod4"", ""Mmp10"", ""Prss1"", ""Nckap5"", ""Padi2"", ""Map6d1"", ""Calcoco2"", ""Foxl2"", ""Kif14"", ""Ddr2"", ""Vill"", ""Kif18b"", ""Gspt2"", ""Svil"", ""Mmp1b"", ""Plk3"", ""Add2"", ""Camsap2"", ""Kif18a"", ""Gm10334"", ""Plg"", ""Cidea"", ""Try10"", ""Actn2"", ""Mmp19"", ""Rsph6a"", ""Spata18"", ""Lmod3"", ""Adamts4"", ""Tnf"", ""Pdxp"", ""Trim58"", ""Plk5"", ""Acvr1c"", ""Ckap2"", ""Smcr8"", ""Ttbk2"", ""Sema5a"", ""Il6"", ""Prss3"", ""Clasp2"", ""Fgfr4"", ""Taok1"", ""Jmjd4"", ""Adrb2"", ""Apaf1"", ""Atg9b"", ""Vps13c"", ""Dnm1l"", 
""Mid1"", ""Top2a"", ""Exoc8"", ""Dpp4"", ""Mmp2"", ""Irak3"", ""Atxn7"", ""Dyrk3"", ""Nsf"", ""Tpx2"", ""Spef1"", ""Map4k4"", ""Eif5a2"", ""Rdx"", ""Atp13a2"", ""Huwe1"", ""Hif1a"", ""Atg2b"", ""Abce1"", ""Vrk1"", ""Kif2c"", ""Camsap3"", ""Adam10"", ""Ckap5"", ""Lcp1"", ""Cdk1"")","Tgfb1,Lrp1,Lamc1,Apc2,Wdr72,Tgfb3,Tmod4,Mmp10,Prss1,Nckap5,Padi2,Map6d1,Calcoco2,Foxl2,Kif14,Ddr2,Vill,Kif18b,Gspt2,Svil,Mmp1b,Plk3,Add2,Camsap2,Kif18a,Gm10334,Plg,Cidea,Try10,Actn2,Mmp19,Rsph6a,Spata18,Lmod3,Adamts4,Tnf,Pdxp,Trim58,Plk5,Acvr1c,Ckap2,Smcr8,Ttbk2,Sema5a,Il6,Prss3,Clasp2,Fgfr4,Taok1,Jmjd4,Adrb2,Apaf1,Atg9b,Vps13c,Dnm1l,Mid1,Top2a,Exoc8,Dpp4,Mmp2,Irak3,Atxn7,Dyrk3,Nsf,Tpx2,Spef1,Map4k4,Eif5a2,Rdx,Atp13a2,Huwe1,Hif1a,Atg2b,Abce1,Vrk1,Kif2c,Camsap3,Adam10,Ckap5,Lcp1,Cdk1"
"294","GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS","0.876068376068376","1","0.0214353576364558","-0.302000058935494","-0.71785259814113","25","c(""Foxl2"", ""Cidea"", ""Acvr1c"", ""Il6"", ""Apaf1"", ""Top2a"")","Foxl2,Cidea,Acvr1c,Il6,Apaf1,Top2a"
"295","GOBP_CELLULAR_COMPONENT_MAINTENANCE","0.849593495934959","1","0.0202691096367175","-0.318283257375294","-0.810108735001002","56","c(""Myocd"", ""Cntnap1"", ""Grin2b"", ""Homer1"", ""Dlg4"", ""Zfp804a"", ""Cbln2"", ""Erc2"", ""Kirrel"", ""Cbln1"", ""Fermt2"", ""Mtmr2"", ""Csf1r"", ""Dlg1"", ""Erc1"", ""Pard6a"", ""Camsap3"", ""Pclo"")","Myocd,Cntnap1,Grin2b,Homer1,Dlg4,Zfp804a,Cbln2,Erc2,Kirrel,Cbln1,Fermt2,Mtmr2,Csf1r,Dlg1,Erc1,Pard6a,Camsap3,Pclo"
"296","GOBP_CELLULAR_COPPER_ION_HOMEOSTASIS","0.0885835782250681","1","0.287805130535564","0.434698297100649","1.34480530690515","16","c(""Atp7b"", ""Sco2"", ""Abcb6"", ""Mt2"", ""Prnp"", ""Slc31a2"", ""Arf1"", ""Slc31a1"")","Atp7b,Sco2,Abcb6,Mt2,Prnp,Slc31a2,Arf1,Slc31a1"
"297","GOBP_CELLULAR_DEFENSE_RESPONSE","0.7542194092827","1","0.0288567763564905","-0.349915903489877","-0.845037576072206","31","c(""Dcdc2a"", ""Ccr9"", ""Klrg1"", ""Kir3dl2"", ""Adora2b"", ""Ccr2"")","Dcdc2a,Ccr9,Klrg1,Kir3dl2,Adora2b,Ccr2"
"298","GOBP_CELLULAR_EXTRAVASATION","0.230070635721493","1","0.0840745577910723","-0.447946297971348","-1.15101756130204","62","c(""Trim55"", ""Sirpa"", ""Pecam1"", ""Jam3"", ""Itga1"", ""Plvap"", ""Vcam1"", ""Ccr2"", ""Add2"", ""Pik3cd"", ""Bst1"", ""Olfm4"", ""Cxcl12"", ""Il27ra"", ""Thy1"", ""Lep"", ""Mdk"", ""Tnf"", ""Ext1"", ""Ptger4"", ""Selp"", ""Jam2"", ""Plcb1"", ""Itgb7"")","Trim55,Sirpa,Pecam1,Jam3,Itga1,Plvap,Vcam1,Ccr2,Add2,Pik3cd,Bst1,Olfm4,Cxcl12,Il27ra,Thy1,Lep,Mdk,Tnf,Ext1,Ptger4,Selp,Jam2,Plcb1,Itgb7"
"299","GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS","0.699596774193548","1","0.0303467275556782","-0.351932075104502","-0.905295316804649","63","c(""Pomc"", ""Irs1"", ""Ppp1r3g"", ""Stbd1"", ""Igf2"", ""Irs2"", ""Lepr"", ""G6pc"", ""Igf1"", ""Prkag3"", ""Pygm"", ""Ppp1r3e"", ""Epm2aip1"", ""Nr1d1"", ""Phkg1"", ""Per2"", ""Sorbs1"", ""Gys2"", ""Enpp1"", ""Phka1"", ""Phka2"", ""Phkb"", ""Nhlrc1"", ""Ppp1cb"", ""Agl"", ""Il6st"", ""Ppp1r3c"", ""Phlda2"", ""Rb1cc1"")","Pomc,Irs1,Ppp1r3g,Stbd1,Igf2,Irs2,Lepr,G6pc,Igf1,Prkag3,Pygm,Ppp1r3e,Epm2aip1,Nr1d1,Phkg1,Per2,Sorbs1,Gys2,Enpp1,Phka1,Phka2,Phkb,Nhlrc1,Ppp1cb,Agl,Il6st,Ppp1r3c,Phlda2,Rb1cc1"
"300","GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS","0.881","1","0.016838053046391","-0.309146459110073","-0.827428885044587","123","c(""Gcg"", ""Lin28a"", ""Pax2"", ""Oprk1"", ""Epha5"", ""Adcy5"", ""Vsnl1"", ""Ptprn"", ""Stxbp4"", ""Nptx1"", ""Brsk2"", ""Cyp7a1"", ""Serpinf1"", ""Ngfr"", ""Th"", ""Ern1"", ""Adcy8"", ""Irs2"", ""Hk3"", ""Kcnb1"", ""Hmgn3"", ""Cpb2"", ""Rfx6"", ""Gpr68"", ""Zbed6"", ""Foxo3"", ""Nr1d1"", ""Mlxipl"", ""Sirt1"")","Gcg,Lin28a,Pax2,Oprk1,Epha5,Adcy5,Vsnl1,Ptprn,Stxbp4,Nptx1,Brsk2,Cyp7a1,Serpinf1,Ngfr,Th,Ern1,Adcy8,Irs2,Hk3,Kcnb1,Hmgn3,Cpb2,Rfx6,Gpr68,Zbed6,Foxo3,Nr1d1,Mlxipl,Sirt1"
"301","GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS","0.882","1","0.0167582341026205","-0.307985678935006","-0.818303034511938","110","c(""Ugt1a10"", ""Bmp6"", ""Hsd3b1"", ""Dhrs9"", ""Plb1"", ""Asmt"", ""Cyp17a1"", ""Sdr16c5"", ""Ugt2b37"", ""Cyp19a1"", ""Akr1d1"", ""Dgkq"", ""Lrat"", ""Hsd17b3"", ""Rdh12"", ""Akr1c18"", ""Pdgfra"", ""Ugt2b38"", ""Afp"", ""Bmp5"", ""Rpe65"", ""Aldh8a1"", ""Ugt1a2"", ""Cyp2w1"", ""Aldh1a2"", ""Hsd17b6"", ""Cyp11a1"", ""Wnt4"", ""Chst10"", ""Aanat"", ""Adm"", ""Rdh5"", ""Hsd17b11"", ""Aldh1a3"", ""Tiparp"", ""Rest"", ""Med1"")","Ugt1a10,Bmp6,Hsd3b1,Dhrs9,Plb1,Asmt,Cyp17a1,Sdr16c5,Ugt2b37,Cyp19a1,Akr1d1,Dgkq,Lrat,Hsd17b3,Rdh12,Akr1c18,Pdgfra,Ugt2b38,Afp,Bmp5,Rpe65,Aldh8a1,Ugt1a2,Cyp2w1,Aldh1a2,Hsd17b6,Cyp11a1,Wnt4,Chst10,Aanat,Adm,Rdh5,Hsd17b11,Aldh1a3,Tiparp,Rest,Med1"
"302","GOBP_CELLULAR_IRON_ION_HOMEOSTASIS","0.743389281053999","1","0.143902565267782","0.214719482320607","0.954262220431062","55","c(""Hephl1"", ""Ftmt"", ""Hpx"", ""Tmprss6"", ""Hamp"", ""Abcb6"", ""Slc11a2"", ""Iscu"", ""Fxn"", ""Glrx3"", ""Fth1"", ""Hmox1"", ""Nubp1"", ""Atp6v1g1"", ""Sri"", ""Ftl1"", ""Scara5"", ""Atp6v0d1"", ""Ndfip1"")","Hephl1,Ftmt,Hpx,Tmprss6,Hamp,Abcb6,Slc11a2,Iscu,Fxn,Glrx3,Fth1,Hmox1,Nubp1,Atp6v1g1,Sri,Ftl1,Scara5,Atp6v0d1,Ndfip1"
