"","symbol","18_53_M","18_45_M","18_46_F","18_47_F","24_60_M","24_59_M","24_58_M","24_61_M","3_8_M","3_9_M","3_10_M","3_11_M","3_56_F","3_38_F","3_39_F"
"11094","Armcx1",16.52607,22.73511,8.240675,17.44738,3.399198,10.94117,14.26032,12.18136,28.72048,15.13725,20.13506,12.71055,23.00985,27.23952,46.63196
"11095","Sytl3",14.84436,25.88193,19.38588,18.21089,0.06494809,12.93959,9.092312,5.032773,28.11542,22.06654,30.6426,2.465933,19.96994,19.75605,27.94883
"11096","Tat",17.61797,21.20512,21.04386,24.68744,8.179229,31.1187,4.448201,12.57648,15.46595,35.39899,12.21318,12.33667,16.34044,21.3309,58.44463
"11097","Zfp558",14.21681,11.64675,7.947799,13.23248,3.427081,7.535655,4.795791,14.72712,25.75184,14.49076,15.33977,3.720351,26.01405,9.787345,30.70294
"11098","Smad6",21.05018,35.63764,22.02356,41.73055,8.789754,22.96979,26.86985,17.33434,41.2261,35.21229,22.34286,19.74947,25.32628,43.7855,59.55269
"11099","Zxdb",15.98752,20.38869,12.58028,25.80604,9.867807,7.676967,18.37372,13.64569,25.9814,21.30906,19.12321,13.66184,32.81474,20.53623,31.3194
"11100","S100pbp",18.20767,18.50756,18.71698,22.64241,7.06951,11.84707,10.74427,3.606622,20.38285,28.03689,23.78324,12.35147,19.33898,19.16981,35.90955
"11101","Slit2",16.02957,26.71325,7.661666,6.438698,3.413062,6.969181,20.32499,6.022357,25.5602,18.95758,28.77631,13.50012,17.4683,15.83962,36.5658
"11102","Zbtb34",11.66234,8.22963,8.388885,21.82727,7.688457,18.42161,17.58604,7.320117,23.82023,8.284317,21.22697,12.4803,15.98373,12.59708,36.25268
"11103","Lipe",16.00953,28.93405,24.81307,50.85927,10.1458,33.01487,12.52089,20.58371,25.06603,31.36175,24.70248,14.39212,53.06973,23.80632,40.04155
"11104","Ckb",71.85179,79.29978,51.64923,64.18522,11.06328,45.40375,32.06157,25.92422,44.52551,35.12638,37.62668,21.15573,40.5558,30.58158,83.30397
"11105","H2.Q4",32.75589,17.0208,26.11627,38.74242,9.175185,22.56741,22.08566,10.95285,26.58933,35.74251,37.1788,18.74175,18.19875,38.95479,60.77674
"11106","Trim6",15.99444,11.86284,5.886134,12.46195,2.397895,1.169203,7.862378,7.503199,22.09142,8.654564,38.20342,16.54056,12.54558,19.56963,25.1266
"11107","Rapgef4",18.42149,32.06383,31.15154,32.56835,17.6111,9.608735,28.74264,18.35566,26.75463,18.74601,17.54493,18.19002,25.88509,20.30419,47.58539
"11108","Rasal2",25.11143,20.92769,14.81196,24.61795,8.107041,20.92419,19.57716,6.833523,37.11822,16.46313,23.21657,14.36218,30.84565,26.47482,49.13663
"11109","Mir18",21.80193,11.93397,1.104879,16.98104,0,6.823047,3.468575,3.781415,20.28764,12.42578,12.48567,4.795791,20.86763,20.79881,23.02449
"11110","Rgs11",11.76155,16.32249,14.92234,23.56518,2.988686,5.199298,6.242734,2.692656,18.02163,13.2837,13.06021,4.048237,13.92607,12.68768,34.2193
"11111","A730008H23Rik",20.98858,19.14051,4.061464,32.2485,3.176483,0,16.80831,4.322588,31.66454,21.86137,24.43823,18.38606,21.35899,11.05389,47.26274
"11112","Atp4a",8.435833,15.23903,10.31748,14.80775,6.163044,14.74942,11.45473,6.616713,6.405019,7.424885,11.13441,4.680501,17.51189,4.309935,7.4552
"11113","Col16a1",15.85578,21.07367,5.391814,27.15514,4.126628,10.46007,20.22144,24.92464,38.20598,31.68209,22.16163,13.10892,17.4402,12.4165,55.05834
"11114","Mir194.1",9.571691,9.281931,7.928842,8.340804,1.969185,5.902885,2.397895,2.397895,32.99297,27.74069,7.893084,12.04592,14.47084,7.153526,31.42917
"11115","Mamstr",15.44885,10.84609,18.15296,8.507533,12.67778,25.90223,21.239,8.124067,9.493489,5.059488,19.2877,4.129057,20.11314,12.93965,15.17559
"11116","Kctd11",15.53648,32.01864,11.55209,24.27179,3.418097,19.1372,16.5153,26.2642,27.16299,27.77452,30.47525,9.527638,37.1442,28.60715,44.60234
"11117","Zfp281",14.08692,23.53424,18.75283,36.32347,6.798529,19.99367,11.48286,19.45799,36.43558,37.39865,27.16459,21.7489,37.96921,20.63282,47.1401
"11118","Fam65a",18.73433,25.31685,21.6527,23.94625,9.291361,43.6623,34.67669,17.27697,29.50707,25.61632,31.79633,20.33199,27.946,22.47918,35.61827
"11119","Trim38",0,10.39915,2.397895,6.544945,2.242694,2.397895,1.39277,0.1327692,1.586175,4.549803,6.603726,3.152184,5.798455,0,4.088638
"11120","X1700011E24Rik",23.17418,17.69046,6.943933,15.88918,0.641457,4.44782,14.13437,7.364786,16.20028,6.359849,12.33109,5.357625,22.45061,7.470653,26.57353
"11121","Zfp770",23.05227,17.92562,14.15585,22.79684,8.669851,14.27802,14.76817,8.24717,8.43087,31.32476,19.32627,9.732318,31.17679,15.99873,48.90774
"11122","Zfp763",22.06532,7.58071,8.182219,17.8954,1.237703,7.32463,7.235432,13.02718,14.09817,16.43789,20.1464,6.048959,35.46376,20.81114,35.40896
"11123","X2610204G22Rik",7.529821,9.170141,23.03269,20.2041,8.515313,9.591273,19.35263,26.70953,10.88758,7.176716,11.00764,11.48118,32.24044,15.86619,35.1595
"11124","Sun3",14.1791,2.397895,7.047913,7.488211,2.397895,5.372184,17.04503,4.652432,10.58961,6.535964,8.531326,1.193031,30.2829,4.958095,18.91256
"11125","Rnu11",23.02112,34.82593,19.30478,30.01155,2.895756,5.149011,13.05602,2.895105,10.86839,15.28684,18.26436,14.10262,18.32022,4.749954,39.5038
"11126","Fhl3",25.55705,22.98773,27.57688,26.10415,0.6153381,16.59784,18.16978,10.31298,8.029372,14.14505,17.12057,10.53555,13.33191,50.46728,30.23011
"11127","Gm14306",26.55995,31.77395,13.49501,18.72239,10.26976,9.254903,39.11223,10.34367,10.25209,14.91789,17.9399,4.845976,28.88051,29.00022,37.83199
"11128","X1600002D24Rik",9.668344,6.578478,17.79738,12.9096,3.799961,9.399489,26.74317,6.356509,7.53188,10.51227,13.26309,5.853044,21.79551,7.551399,30.0266
"11129","A730098P11Rik",39.12324,40.63084,37.92361,29.34709,17.60528,31.40611,31.26335,20.07465,33.22776,26.12313,28.30085,24.0787,56.86852,41.49285,49.09399
"11130","X1700001G17Rik",19.83592,17.54436,16.48353,6.568466,11.30671,5.039837,13.55607,7.324849,15.24355,10.43737,6.806652,5.560097,14.64314,14.60348,38.98682
"11131","Map4k4",20.31842,31.12502,22.60859,32.72861,8.673984,8.553689,30.06439,22.29696,28.26516,31.87726,34.05159,24.14347,30.43283,37.77058,66.05988
"11132","Gm10785",9.029901,16.00119,8.423286,18.03073,3.854625,14.30711,21.31401,11.51504,12.28326,10.54103,4.83241,10.09704,24.58357,31.1073,40.53795
"11133","Gabre",19.61849,28.20176,14.83991,23.71643,9.461839,6.001668,9.668267,8.239359,18.81725,7.42075,24.76639,10.46968,7.072305,8.02815,18.57674
"11134","Ereg",4.460804,17.53439,12.50801,18.65844,5.173052,4.38107,13.06475,8.430004,17.00977,26.44524,22.60314,22.60554,20.47217,18.71601,50.04052
"11135","E530011L22Rik",8.796202,11.55563,13.40324,12.69188,11.89538,8.890478,26.93465,2.525963,14.53998,4.078078,23.84045,6.855071,27.77063,20.50371,16.13422
"11136","Zbtb25",23.633,28.12149,17.33812,15.47553,6.161369,18.57105,25.07755,26.01528,19.72866,21.49556,13.92772,13.20425,29.4585,16.28409,49.51231
"11137","Vmn2r29",18.02698,23.24974,8.252661,12.37782,1.915283,16.53292,20.65395,3.772031,18.10554,13.84017,21.12448,5.316949,39.05667,12.70217,22.40462
"11138","Gm20571",42.60354,53.81075,26.84638,55.22498,14.44079,5.431785,30.95587,1.522262,5.198641,8.342288,10.19736,7.36783,5.779157,9.858727,14.31841
"11139","Myl6b",16.09802,18.84176,20.90281,19.12092,2.484469,13.91919,20.67568,6.487534,9.064625,14.52062,14.56513,7.46561,33.61943,9.968628,20.50395
"11140","Cd164l2",16.1445,6.466494,17.98244,13.56121,7.383698,16.90598,19.38,6.656341,1.766541,9.573741,9.92793,9.545253,16.49623,18.60621,20.45852
"11141","Dbil5",19.82199,7.766408,8.670687,17.83573,4.318042,9.528267,12.18177,9.072167,10.78436,3.689732,15.71775,7.016047,20.84207,15.30464,23.9326
"11142","Glra1",28.72904,18.85087,3.564346,17.45992,2.900107,7.234353,10.07508,9.682374,17.44329,7.478402,22.08307,8.654547,23.60806,10.10229,22.9651
"11143","Hoxd10",21.67772,0,0,7.00947,0.05799891,16.46292,26.34396,12.99709,2.46463,13.71478,5.912241,3.04607,43.64416,6.877052,34.98036
"11144","Bmpr2",21.11169,20.02314,16.63229,21.2561,4.815897,6.578224,20.27287,3.866252,18.55897,26.19373,33.70053,13.39057,33.64946,18.55337,48.73298
"11145","Kctd18",12.62514,22.66136,7.436655,21.65189,6.84261,27.79428,11.6565,18.11484,19.20206,16.08051,16.57236,9.553584,37.29147,16.58942,37.19006
"11146","Sardh",12.23226,19.36622,12.18453,26.95394,7.051044,5.712904,8.13467,15.39372,34.96445,22.9931,17.14847,5.754094,36.76563,28.80513,43.75605
"11147","Rad51c",16.42031,17.1764,8.680279,13.53842,3.870416,6.677166,12.98449,9.965887,11.69411,20.05567,19.48551,6.770944,18.98657,15.31107,38.95283
"11148","Pif1",17.09135,7.344889,6.43461,11.61675,6.931059,7.968096,3.619549,13.13509,21.73746,19.66479,14.13455,10.21151,12.4993,9.323809,37.36108
"11149","Cryba2",5.335423,0.2809948,6.43998,1.787678,0.2400882,2.228247,7.472581,0.3282763,1.384655,0.253196,1.795514,1.504078,9.3512,4.898096,7.181471
"11150","Gm10509",6.676652,9.975647,4.298802,15.7413,4.853635,14.47378,10.02408,16.08472,16.10438,12.25051,14.65075,9.324379,35.57503,9.752979,32.41878
"11151","LOC100044193",22.72795,20.38908,15.49176,22.64327,13.1831,5.033823,14.73303,13.18125,20.10607,8.411529,11.01919,4.138675,24.97325,15.47678,12.00524
"11152","Tmem64",26.33303,13.61868,13.33748,22.30079,10.04572,17.22751,24.66322,38.32037,25.08746,25.43572,28.16904,14.81115,27.93453,14.47042,58.72666
"11153","X1700001D01Rik",28.38061,10.30476,6.940787,18.389,2.397895,2.063717,7.976569,3.227223,20.99297,7.571623,22.86569,9.698094,16.68571,12.05454,34.0908
"11154","Zhx2",33.99944,32.80923,22.5969,43.61974,5.543335,14.74496,25.93184,17.44548,26.81245,20.01293,27.8576,15.05364,31.28977,18.88052,40.66684
"11155","Gm10814",5.431761,23.98388,9.442031,8.149113,2.397895,6.411386,10.20027,8.545607,10.79226,14.62702,5.495581,2.343067,18.95214,14.79709,45.86635
"11156","Tap1",16.70192,43.28309,18.45678,32.49352,11.72689,37.07725,24.25758,39.5697,38.17192,33.25745,29.90227,20.86507,39.03351,35.30108,65.16648
"11157","Dnahc7b",18.7325,2.177645,15.77796,10.31677,12.42201,6.362522,26.74582,4.245756,12.6209,14.07368,23.62359,14.73281,40.39189,27.90423,28.34727
"11158","Apoc2",15.59227,40.43245,33.19663,14.43357,7.872715,11.25321,18.15641,6.282796,23.21946,33.08023,32.4251,12.95453,23.82238,17.66086,35.29786
"11159","X9430037G07Rik",25.37864,15.85037,10.35431,5.583238,0,4.644933,6.565112,3.987088,11.82934,14.86223,21.71644,6.403342,20.8482,14.20994,21.25541
"11160","Bmp7",9.75071,26.39017,17.09444,25.68948,18.19938,28.10664,16.27771,11.72273,16.60935,14.16598,15.79535,3.507615,22.47425,28.04199,25.8928
"11161","X1700009P17Rik",22.35483,10.95897,13.74714,8.047602,9.714186,18.23014,14.43727,12.54015,10.22207,9.884617,11.21542,4.99938,14.62891,31.7433,27.59354
"11162","Gm7854",12.5245,5.307046,4.492796,14.72535,11.52481,7.816043,6.182774,7.627647,22.33326,23.01972,24.4984,8.295642,13.25774,7.168449,34.41987
"11163","Vgf",9.832072,3.359448,5.571553,9.575133,1.387116,2.397895,5.16031,0.1003307,3.074668,6.027267,3.550158,4.331682,3.885801,1.162797,6.464777
"11164","Hist2h2ab",19.96746,24.31995,21.84258,10.86741,7.182742,1.737352,21.18638,4.358071,3.13453,9.10285,26.16705,4.486783,19.86018,14.18278,19.44552
"11165","Slc25a48",27.77281,8.731514,14.92986,10.52414,6.128304,6.908518,6.390914,7.847954,14.33398,22.88165,21.6228,4.811213,19.31575,8.874027,37.40436
"11166","Unc13d",21.74032,26.94128,14.90257,34.93203,12.33532,19.9539,20.56047,20.23784,31.68377,23.43655,19.68036,19.8935,33.36164,16.23866,43.23031
"11167","Wdr52",8.256761,22.13714,8.529159,23.53391,4.840415,8.0229,6.294862,1.004375,19.99382,10.6613,18.16564,5.056695,10.91742,9.553109,28.78496
"11168","Prss48",12.04343,6.761496,6.672295,17.45318,7.826088,0.170678,3.220024,7.148747,14.88638,15.74334,24.24353,17.08605,11.25071,4.651062,30.15203
"11169","Fzd6",22.03846,6.109628,16.7718,20.68127,11.48013,6.093595,10.77456,15.36847,24.6762,22.70289,25.91046,11.37856,23.13808,18.19137,41.07447
"11170","Gm6402",25.96516,21.0268,34.03903,28.95988,42.78037,74.14874,17.25997,29.90818,30.24163,39.76153,24.05419,7.902409,34.46348,31.97255,49.83525
"11171","X9930012K11Rik",22.46844,11.83613,14.77623,16.75366,3.112256,11.36747,21.03575,8.76777,12.31924,27.94617,10.68895,13.8994,17.82432,11.17926,23.72871
"11172","Mef2a",37.609,33.45741,19.04484,49.35646,12.82073,13.56012,37.49452,17.75915,31.13276,47.15834,42.69577,15.44934,54.91657,33.4199,81.14164
"11173","Smap2",40.68652,50.01174,28.29736,60.63363,13.40112,42.60094,28.25847,23.87241,46.89589,57.63053,46.68384,26.00123,34.67262,50.61542,78.80424
"11174","Lca5",11.55829,3.768282,8.854524,13.01817,10.16105,2.824482,8.760501,15.29384,6.549896,9.36575,14.95607,10.08031,13.98575,8.348393,43.83361
"11175","X4732416N19Rik",17.18681,9.12161,16.21308,17.57179,8.080566,8.48204,13.55243,17.72277,11.99316,13.85239,16.11527,4.229623,21.46319,18.82148,31.86257
"11176","Mir1192",28.70354,8.416162,7.631632,22.0794,2.397895,1.505251,6.808049,6.580231,9.91904,19.89094,18.97113,7.295064,30.36542,11.31193,39.31636
"11177","Agbl3",12.65583,4.215535,14.6143,11.75864,7.399216,10.67653,34.82876,10.09582,13.26053,22.81796,7.018003,7.143949,22.25028,22.83632,34.70567
"11178","Oas3",14.45844,18.1351,13.30024,12.20103,7.559947,14.72211,9.166011,9.247336,25.03862,18.165,38.7926,38.47856,6.225025,0.377776,13.72846
"11179","Tmsb15b1",22.85379,24.95015,19.90132,11.39306,20.62719,9.995958,34.37766,3.06821,18.95567,17.64399,5.250701,6.610162,25.56877,25.76089,41.80769
"11180","BC022687",12.38634,18.33202,19.21378,18.32432,4.293906,17.87474,21.18606,17.92555,11.17092,15.89038,6.773678,8.886097,16.15942,16.72558,20.50406
"11181","X2810002D19Rik",28.46272,31.84859,21.96106,28.02316,8.3356,19.07705,23.12627,12.5167,16.92891,16.66273,20.2782,9.483779,34.07704,23.50062,42.12452
"11182","Gng10",65.94092,54.81702,57.71237,25.26659,28.7319,50.51042,56.08653,29.73915,36.07561,36.35543,27.6599,9.741542,78.37801,47.03972,66.5807
"11183","Klk1b16",7.060304,4.771945,9.591581,10.64729,0,9.591581,16.08441,7.193686,15.09479,3.050759,11.1851,3.998579,13.89546,4.795791,14.19086
"11184","Pcsk1n",0.008569981,0.1966154,0,1.42702,3.371334,0,0,1.430071,0.06325857,1.703068,0.6341907,0.03990012,3.15566,0.2473045,0.9329372
"11185","Nkapl",15.19789,25.16319,7.43186,17.32941,8.27906,12.50122,13.54664,1.371129,10.31589,3.249623,12.19349,1.858502,11.15797,17.43108,31.60299
"11186","Rgs2",31.83918,32.38251,31.80775,35.26548,26.27213,23.40357,47.21385,19.53608,16.69049,16.40232,15.54011,11.01954,56.25536,33.03096,58.81564
"11187","X1700012A16Rik",14.46317,6.861339,7.778615,14.38485,2.809732,7.865732,10.74843,17.6297,11.88131,4.30766,14.06437,3.44853,26.7206,7.039618,32.76408
"11188","Dcun1d3",19.93087,25.17837,17.84832,25.87308,7.354595,13.44242,10.90244,14.95709,23.35807,19.04495,26.47499,15.57544,22.0462,20.62384,42.07344
"11189","Gimap9",43.00457,40.72664,38.31469,26.07966,18.05495,32.25076,44.79321,22.78263,23.05586,17.11193,14.97161,5.055285,65.17308,18.21031,48.5149
"11190","X4930534B04Rik",20.8917,18.11457,18.48502,23.04883,9.605552,8.467714,8.130585,12.45071,18.30909,15.4689,26.45042,7.542477,25.11521,11.13947,40.35178
"11191","Ppp1r26",4.456575,14.50294,11.47215,7.713973,0.08038299,6.57742,8.922598,14.14125,13.73142,21.42853,17.75978,7.891369,15.50466,7.49951,40.42578
"11192","Tex14",19.05601,15.20288,6.153908,14.8963,0.5352247,7.5402,19.25535,9.161598,18.33609,10.84991,30.44002,19.93986,15.41907,13.35443,29.52335
"11193","Tnfsf10",33.06669,25.33235,21.36986,31.92533,7.856066,17.64995,32.10664,27.36211,18.198,22.44215,18.37374,14.62151,47.54241,27.9607,58.84132
"11194","Gpr137c",6.563001,10.72554,6.16961,25.6609,4.329944,13.36109,23.03975,10.62468,15.81458,11.62297,18.972,13.19443,4.992463,5.023716,27.36155
"11195","Phldb2",29.34347,22.46305,7.800054,20.41232,4.172852,12.3438,36.46341,11.43187,32.36121,22.00208,16.05627,8.626863,32.51355,16.83166,44.10337
"11196","X3000002C10Rik",12.12178,13.30575,6.973863,11.9576,0.627311,14.91742,12.20675,15.26036,14.43961,7.195002,12.33008,2.59281,13.8266,16.43496,43.95989
"11197","Arl15",15.75635,28.90189,12.52073,21.97606,5.963748,21.33127,23.85482,9.578724,16.84101,15.0786,26.09332,9.404481,24.27084,17.78022,49.56441
"11198","X1700120C14Rik",10.9072,12.24288,21.88252,20.34067,4.537942,7.136375,15.13693,7.823701,9.168985,12.69656,13.76611,11.33079,9.444733,13.02923,27.53516
"11199","Cep97",14.71313,20.08888,13.09707,29.55523,3.376531,17.71278,11.60278,17.41834,32.32154,15.03801,17.64741,10.17715,25.54738,23.13288,49.1649
"11200","Gm527",7.040877,13.37086,8.280763,18.48256,5.912197,4.110248,5.379395,11.12253,14.17114,21.19782,8.899764,6.557084,15.52396,35.55056,28.84304
"11201","BC049762",10.68807,8.521362,17.51911,16.68627,6.927881,6.563891,15.70611,7.47689,8.989469,9.222173,18.39228,13.53349,9.357507,22.42734,24.72432
"11202","D7Ertd715e",7.502289,19.16824,17.386,11.79104,3.19533,7.881394,17.70641,13.16105,17.09578,12.24857,21.76069,9.178321,10.92881,12.13877,34.44756
"11203","X2610206C17Rik",24.90306,17.14094,11.49343,35.26465,9.256785,1.736217,20.39058,7.871848,9.768299,13.33414,17.97084,11.11469,12.8615,20.2087,29.76847
"11204","Slc28a3",19.92331,5.672874,13.51206,14.00562,0.2063237,8.405914,30.04478,11.56028,18.01437,21.10535,23.19753,3.67236,8.534672,20.92755,10.08511
"11205","Hivep3",21.61866,28.37224,21.48748,22.57222,18.72458,29.33261,38.55435,17.71202,22.85338,26.05372,24.09169,13.21025,39.78722,33.14361,44.43619
"11206","X1600014C10Rik",18.81032,25.25041,16.60677,21.46429,10.59663,20.73977,19.82427,42.79398,20.65228,27.6306,18.96713,8.049795,38.47821,28.76674,47.96279
"11207","Git2",23.78147,33.49076,19.39817,38.74893,10.66839,27.26109,23.44644,26.33635,42.92914,41.55045,35.2563,23.00926,45.47629,30.89341,57.9798
"11208","X1700027F09Rik",7.304819,20.18364,11.87478,14.50805,4.795791,2.397895,10.72439,4.265254,9.231623,6.753083,14.71025,12.05753,18.20295,6.685807,31.94119
"11209","Cct6b",12.71574,9.904493,21.68463,6.900207,5.657398,11.98878,19.00438,9.869001,15.51034,6.514355,23.90813,9.456248,11.99159,12.92887,30.07419
"11210","Tmem38a",21.12549,26.88294,12.60119,29.48032,9.67058,14,6.965947,17.91293,17.68213,26.52695,15.63087,13.41718,26.60213,7.139116,25.53084
"11211","Irak3",20.43793,12.19063,16.98126,23.19645,3.880467,19.57346,27.7678,9.243469,12.67585,6.839054,14.31829,9.10108,36.45831,27.00797,28.17032
"11212","Dennd1c",14.33994,38.99129,23.54823,36.8848,9.092337,17.78551,15.63913,9.193486,37.99301,30.68274,35.59077,21.8407,44.73441,30.36512,49.35965
"11213","Wdfy2",16.16421,19.5501,18.37474,17.43855,6.439903,11.30619,16.40825,3.781026,15.389,10.15072,24.68007,8.642713,19.04758,11.7343,35.82958
"11214","Btbd8",15.38832,22.14904,13.87167,26.81587,5.97036,6.226116,21.80642,9.77535,20.19889,22.58049,22.89878,2.742826,31.94881,9.609086,29.57213
"11215","Mical3",9.055883,9.967995,3.346874,27.94962,4.189008,4.965316,14.85817,14.82749,16.68637,16.65617,20.38861,8.509812,21.60869,10.82461,32.20173
"11216","X2900002K06Rik",8.385787,12.46603,10.33069,15.02502,10.27168,9.302933,11.08734,12.58764,14.15268,13.57729,16.58479,6.974364,15.05018,11.45903,33.16196
"11217","X3930402G23Rik",23.13898,9.579204,35.85537,20.37707,9.158537,10.67615,3.979497,4.885136,14.49576,10.64919,13.97119,9.789974,7.843149,5.80647,18.98045
"11218","Gm12504",23.48083,14.61606,8.957497,23.12042,2.325334,7.715302,18.03783,8.35049,21.80627,7.718006,14.87218,5.086708,16.8375,16.87393,41.4353
"11219","Creb3l2",40.34866,30.03959,15.95786,23.6321,4.536794,15.86933,24.3481,31.62796,23.021,10.75133,23.57528,0.4223703,24.90706,14.48687,40.51946
"11220","Slc44a2",16.96851,16.819,16.05475,34.52956,11.26042,21.57063,28.89274,33.80885,46.21291,29.5172,32.66112,4.618406,43.57276,27.82876,82.32289
"11221","Slc16a7",8.182257,13.3659,5.003427,19.26068,8.901307,14.45186,15.66052,14.2741,23.19624,14.6223,12.25891,7.460834,20.11992,29.60285,32.02556
"11222","X1700112E06Rik",16.74445,25.42017,29.91702,31.37834,16.34814,24.65826,16.25707,11.90504,13.52796,12.83798,8.543113,2.290783,11.13711,12.18951,29.51636
"11223","Abhd1",23.00945,26.5435,22.40987,18.35424,0.5438538,11.18371,20.32789,8.809278,6.827003,22.87394,17.6038,12.95592,31.53274,15.22893,26.2068
"11224","Abtb2",13.39507,11.54017,21.44801,24.26616,0.01114117,12.19285,4.671181,5.936846,17.02779,19.51762,31.91297,7.221724,22.41296,6.01419,37.759
"11225","Dzip3",31.98149,35.52817,36.59316,30.63124,12.00632,15.37224,34.90026,17.68239,13.69292,17.96657,12.02059,9.331223,21.1298,17.00141,29.57647
"11226","Tcf4",46.78227,46.81369,36.09568,54.2947,17.6542,38.46897,56.84874,34.40259,48.22458,35.8981,46.86564,17.5156,60.0123,43.5003,102.5002
"11227","Dhx58",18.52251,17.00955,25.6605,21.62598,7.253626,18.52579,21.24663,12.2193,20.48828,26.55355,21.56886,5.249451,26.53305,22.19812,26.27176
"11228","Trappc2",34.20778,38.36238,34.59718,18.64556,14.51055,22.76508,33.26442,9.807485,28.74075,26.10748,17.48104,7.573492,52.50761,35.49773,31.39708
"11229","A730036I17Rik",6.165788,23.22344,18.36087,15.946,14.97601,5.224111,9.942592,3.804303,12.34765,11.20792,12.35226,9.986182,16.53269,11.60251,18.59492
"11230","Mtap",45.52227,24.61594,11.38785,16.83144,8.674473,17.46811,18.66168,21.6734,33.93286,26.50662,35.41429,10.70772,28.64007,15.95133,66.7076
"11231","Gm9897",21.4015,23.87102,13.087,14.79928,4.833579,6.134023,19.58358,15.88852,12.45419,13.2317,16.32809,5.818586,21.71303,12.6839,32.88389
"11232","X4930503B20Rik",15.86992,16.77049,11.27089,8.043658,0,13.47887,12.90881,15.10205,6.823398,15.96318,5.858172,3.851389,6.502888,12.51534,16.21361
"11233","Sesn1",26.94588,31.87726,25.04661,35.27729,15.92223,32.25651,21.9015,25.26745,23.95599,24.16061,28.69416,15.13758,42.26558,25.87307,75.12557
"11234","Zfp369",17.78002,12.41464,11.59218,17.59133,1.791991,3.620251,14.23324,8.167453,9.187551,21.94998,29.76831,7.183471,12.00884,10.8505,29.72623
"11235","Mark1",9.768086,7.880449,18.10414,11.24597,4.950914,13.36602,10.8949,3.758551,23.17749,24.42668,20.23683,13.41964,22.88187,8.003424,27.37112
"11236","B430212C06Rik",15.94442,14.66249,7.845118,27.02411,4.989429,11.19671,14.80108,16.92531,18.41921,16.76147,27.74012,8.677306,14.99188,16.08383,33.73478
"11237","X9030625A04Rik",17.52819,24.15767,24.80862,21.92771,4.379465,25.36059,8.101964,13.93903,42.10525,26.39662,23.58412,13.6854,20.35859,15.68254,42.39117
"11238","Gm10069",16.34182,29.68137,22.81806,23.08557,9.406014,6.171667,10.88798,12.53143,10.86043,7.078704,16.10761,7.796166,22.40721,15.67003,23.88736
"11239","Ppm1l",9.698999,20.1729,5.060861,22.44651,4.906679,4.810327,10.40033,8.264239,19.96443,28.6701,26.10365,18.342,32.71239,14.97947,48.76966
"11240","A230020J21Rik",10.73119,6.80759,10.0977,20.72544,5.475627,8.979158,10.55126,9.437604,23.40708,19.71393,15.43708,8.324841,13.25403,16.87001,23.49393
"11241","Me3",10.74958,10.04329,7.049066,14.77524,6.607551,7.991239,18.19033,6.574822,5.071707,4.717112,9.715965,1.456766,39.8373,43.47098,41.00222
"11242","Dach1",10.57897,18.59901,10.86231,22.57016,7.757125,11.21274,20.69191,14.86556,20.94284,21.11308,17.44202,6.968875,33.1027,12.61219,35.36885
"11243","Prkcc",21.66348,18.42365,9.786943,16.89573,6.283448,24.91435,10.49997,9.000045,7.927014,10.03808,14.08175,6.406987,22.29189,7.520257,31.07049
"11244","B230216N24Rik",21.93156,18.96402,6.914613,18.15417,4.427204,5.703124,4.410204,4.526041,14.95998,9.857278,7.569808,1.563976,10.99098,24.35889,43.39858
"11245","Arhgap19",24.53922,21.91117,17.45072,12.38501,7.021979,11.99438,8.224445,16.8434,16.65144,30.00883,16.32507,19.21856,15.54362,10.51107,42.67562
"11246","Krtap17.1",13.41332,14.56665,13.52607,14.2785,3.882385,16.56335,6.558315,14.11155,6.913987,0.4303112,6.128528,0,17.57022,11.21785,29.75103
"11247","Pacs1",11.24544,20.57328,11.3014,18.41893,7.689757,11.31683,16.1794,42.59946,32.99796,13.30138,17.26853,14.43304,15.31394,17.7673,51.70605
"11248","Nhedc1",1.146656,9.967507,9.756294,9.017187,3.829827,12.48307,22.33253,10.04554,8.282092,5.668672,5.019036,3.818413,26.13129,20.86281,17.46421
"11249","Brsk1",14.01512,16.33396,10.17974,18.49174,8.90078,6.494037,10.6694,2.657171,14.52802,13.3567,12.05094,6.946655,9.351393,10.79762,33.20017
"11250","Ccdc46",12.65885,14.81886,19.01897,12.30945,6.926638,9.923655,26.20899,13.05969,7.885022,15.56163,18.97423,6.580543,37.64637,6.779238,26.95996
"11251","X6720489N17Rik",20.10888,15.31369,3.565596,13.46976,0.07963543,10.43285,7.807899,5.928903,15.8003,19.37538,13.85804,7.539701,16.80358,10.82481,36.49191
"11252","Klf7",49.49208,32.81787,30.82627,27.15825,8.900261,22.07742,33.18738,20.90049,23.35277,20.22468,15.06372,9.611474,32.96014,24.11912,63.58986
"11253","Rps19.ps3",28.56333,29.02894,41.49439,34.50516,28.30597,30.53956,25.59478,23.30115,21.42334,20.87007,22.76177,16.23717,18.45918,50.77542,46.71791
"11254","Itpripl1",64.8404,35.52867,16.88736,27.74933,12.70405,30.47046,24.07597,32.47262,23.27326,19.50492,14.50142,10.71366,55.4023,44.53497,71.67391
"11255","Fank1",21.23616,8.613603,13.64812,4.903402,4.834107,7.817641,18.36097,8.792944,9.463933,13.58303,7.3239,2.285414,20.23548,2.872957,18.5461
